update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
159,1,50,200,418,55.93755000000001,26.705129391236973,-0.045082803815603256,1.0437452793121338,-0.055520255118608475,0.16068042814731598,4379,411199
160,1,50,200,628,32.3979625,19.696102501448767,0.1243436262011528,0.9334322810173035,0.11500930041074753,0.19409218430519104,2651,413850
161,1,50,200,509,33.8926375,17.533850402130966,-0.06318754702806473,0.98462975025177,-0.07303384691476822,0.4440179765224457,2115,415965
162,1,50,200,870,48.82198749999999,24.33582523276565,0.11879326403141022,0.9011352062225342,0.109781913459301,0.3983127772808075,2715,418680
163,1,50,200,715,55.74125,24.542312843741566,-0.1631111204624176,1.0132476091384888,-0.17324359714984894,0.29323387145996094,3746,422426
164,1,50,200,822,54.3678875,29.318154107214443,0.18077509105205536,0.9563228487968445,0.1712118685245514,0.3902180790901184,3340,425766
165,1,50,200,936,34.169325,18.820788957813413,0.02418486587703228,0.9884399771690369,0.014300466515123844,0.14917314052581787,3541,429307
166,1,50,200,421,44.70075,22.9407884135183,-0.07866742461919785,0.9607468247413635,-0.08827489614486694,0.32650360465049744,2886,432193
167,1,50,200,619,52.0972625,26.28537031952645,-0.23155631124973297,0.9169672727584839,-0.24072597920894623,0.610929012298584,3119,435312
168,1,50,200,563,48.773325,26.945702810878405,0.0635511726140976,0.8707221746444702,0.054843951016664505,0.17315328121185303,1983,437295
169,1,50,200,387,39.1008,23.86073279237506,0.06853946298360825,0.9491661190986633,0.05904780328273773,0.16568316519260406,3522,440817
170,1,50,200,828,32.77815,13.265124881497103,0.014809038490056992,0.9275933504104614,0.005533104762434959,0.2606530487537384,2365,443182
171,1,50,200,464,46.605850000000004,25.380456093419284,0.1509663313627243,0.9712160229682922,0.14125417172908783,0.361516535282135,3488,446670
172,1,50,200,588,33.51604999999999,18.60321143715006,0.09706006944179535,0.9196192026138306,0.08786387741565704,0.16558797657489777,3446,450116
173,1,50,200,363,55.5182375,27.678731695306496,-0.12161754816770554,0.9094681739807129,-0.13071222603321075,0.3857004642486572,3131,453247
174,1,50,200,814,63.4505625,30.81816216185038,-0.0641641840338707,0.9530696868896484,-0.07369488477706909,0.13435646891593933,4132,457379
175,1,50,200,774,70.5068375,37.36929653617322,-0.061520371586084366,0.9300423860549927,-0.07082079350948334,0.30595460534095764,3661,461040
176,1,50,200,302,40.082562499999995,20.82176942975548,0.0336141511797905,0.9469680786132812,0.024144470691680908,0.23340705037117004,4467,465507
177,1,50,200,789,38.670825,20.346756330884535,-0.026094509288668633,0.9104198217391968,-0.03519870713353157,0.3071455657482147,3328,468835
178,1,50,200,926,40.792762499999995,22.401847268137235,0.24534569680690765,0.8805199861526489,0.23654049634933472,0.31489795446395874,2272,471107
179,1,50,200,888,35.13765,19.340659510538348,0.06523659825325012,0.9066036939620972,0.05617056041955948,0.2147524207830429,2534,473641
180,1,50,200,942,56.113,28.895494542980472,-0.061934955418109894,0.9269610643386841,-0.07120456546545029,0.2648356556892395,3260,476901
181,1,50,200,785,48.572775,26.386315737793254,-0.037746917456388474,0.9037977457046509,-0.0467848926782608,0.13792626559734344,3127,480028
182,1,50,200,818,48.2629,24.103593857655902,-0.027826393023133278,0.9064109921455383,-0.03689050301909447,0.3034501373767853,3323,483351
183,1,50,200,922,39.4666875,24.273900600303897,0.12231361120939255,0.9829288721084595,0.11248432099819183,0.19346065819263458,3993,487344
184,1,50,200,871,46.911625,25.40959590901047,-0.09599088877439499,0.899516761302948,-0.10498605668544769,0.31481099128723145,2667,490011
185,1,50,200,508,43.3519,21.598722229466695,-0.05631636828184128,0.9470006227493286,-0.06578637659549713,0.5438028573989868,3093,493104
186,1,50,200,419,45.24705,27.742789487065565,-0.2788202166557312,0.873858630657196,-0.28755879402160645,0.46221721172332764,2296,495400
187,1,50,200,604,40.120349999999995,19.46624465729954,0.17103539407253265,0.8829830884933472,0.1622055619955063,0.25915899872779846,3197,498597
188,1,50,200,481,34.991225,20.006944430119784,0.03382299467921257,0.8830648064613342,0.02499234676361084,0.36301785707473755,1911,500508
189,1,50,200,794,37.7805625,18.636514484995338,-0.051513735204935074,0.9481295347213745,-0.06099503114819527,0.13527850806713104,3857,504365
190,1,50,200,964,51.93665,24.941379540488562,-0.35832977294921875,0.9259321093559265,-0.3675890862941742,0.5619219541549683,2978,507343
191,1,50,200,980,52.0815625,24.635667345438698,-0.06449130177497864,0.9069833159446716,-0.07356113195419312,0.24792903661727905,3063,510406
192,1,50,200,470,35.864374999999995,19.302285408026556,-0.03359585627913475,0.8342650532722473,-0.041938506066799164,0.8176016807556152,1996,512402
193,1,50,200,514,38.593199999999996,20.388522631589403,-0.02262117713689804,0.9243789911270142,-0.031864967197179794,0.5260617136955261,3633,516035
194,1,50,200,376,44.595575,25.549472521242265,0.05247801914811134,0.9088026285171509,0.04338999092578888,0.15816494822502136,3058,519093
195,1,50,200,380,51.587824999999995,27.516810635497457,-0.2882395386695862,0.8736119866371155,-0.29697567224502563,0.6356931924819946,2872,521965
196,1,50,200,361,64.6875125,31.53434072775619,-0.2382458746433258,0.908783495426178,-0.24733370542526245,0.42003992199897766,3656,525621
197,1,50,200,619,41.92995,23.251223371822952,-0.09926324337720871,0.905083179473877,-0.10831407457590103,0.32046377658843994,3022,528643
198,1,50,200,699,42.504574999999996,22.537558387668028,-0.03695722669363022,0.8797966241836548,-0.04575519263744354,0.1292494237422943,3670,532313
199,1,50,200,900,48.0968625,27.76399091175056,-0.12263486534357071,0.8524797558784485,-0.13115966320037842,0.499088317155838,2520,534833
200,2,100,300,750,103.083875,36.2734621208429,0.10472624748945236,0.7827464938163757,0.09689877927303314,0.3322795033454895,5111,539944
201,2,100,300,606,85.455375,36.98608449979949,-0.16280803084373474,0.8131964802742004,-0.17093999683856964,0.42584848403930664,6077,546021
