iteration,mean_undisc_return,policy_loss,value_loss,entropy,approx_kl,clip_frac,env_steps_cumulative
46,120.44885,0.16966737806797028,49.98875427246094,0.32861435413360596,0.010841860435903072,0.0416666679084301,225600
47,127.31597500000001,-0.019389333203434944,40.06827163696289,0.3165135383605957,0.000620118051301688,0.02604166604578495,230400
48,106.32547499999998,-0.0596899688243866,24.96409797668457,0.3342907428741455,0.0004877994360867888,0.0,235200
49,126.15025,0.024524293839931488,44.01871871948242,0.3341103792190552,0.00010403990745544434,0.010416666977107525,240000
50,111.04549999999999,0.019802691414952278,36.845890045166016,0.321917861700058,0.005388179328292608,0.010416666977107525,244800
51,132.9463375,-0.03592829033732414,38.94295120239258,0.3329612612724304,0.005576981697231531,0.02083333395421505,249600
52,118.3223,-0.02676396630704403,31.82391929626465,0.3435947895050049,-0.0024406686425209045,0.02083333395421505,254400
53,117.8995875,-0.020400023087859154,36.481510162353516,0.32149776816368103,0.001574267982505262,0.015625,259200
54,130.14372500000002,-0.0016666725277900696,50.5989875793457,0.2951868176460266,0.0016251616179943085,0.02083333395421505,264000
55,129.06625,-0.14074096083641052,34.60029220581055,0.3197844326496124,0.0011112652719020844,0.02083333395421505,268800
56,132.9242875,0.041025374084711075,54.19524002075195,0.3670276403427124,0.004653824958950281,0.0364583320915699,273600
57,141.22312499999998,0.021099569275975227,37.82002258300781,0.3681727945804596,-0.0020766195375472307,0.0052083334885537624,278400
58,131.029675,0.06917595118284225,51.19417190551758,0.4198401868343353,-0.0035698164720088243,0.0364583320915699,283200
59,121.535075,0.11417749524116516,50.757415771484375,0.4219176471233368,0.0013348361244425178,0.02604166604578495,288000
60,113.802125,-0.006213093642145395,36.72089385986328,0.41851186752319336,0.004100767429918051,0.0,292800
61,124.22134999999999,-0.1432565301656723,37.6529426574707,0.42057880759239197,0.00987942237406969,0.0052083334885537624,297600
62,117.24947499999999,-0.09900765866041183,39.09199905395508,0.35537847876548767,0.005915787070989609,0.0052083334885537624,302400
63,117.2798,-0.039195578545331955,40.20951461791992,0.330777108669281,0.007353725377470255,0.0729166641831398,307200
64,115.85431249999999,-0.052719566971063614,49.31776809692383,0.29113349318504333,0.002070962218567729,0.02604166604578495,312000
65,121.35953749999999,0.07920805364847183,46.582244873046875,0.2874874472618103,-0.0012098947772756219,0.0052083334885537624,316800
66,119.75818749999999,-0.035968881100416183,50.6647834777832,0.3115486800670624,0.00112910068128258,0.02604166604578495,321600
67,116.4115375,0.1476597636938095,43.2401237487793,0.3016212284564972,0.00603736937046051,0.02083333395421505,326400
68,116.18346249999999,0.06956344097852707,69.08817291259766,0.26812735199928284,0.0010541590163484216,0.0,331200
69,126.12744999999998,0.07361932843923569,44.602142333984375,0.25290176272392273,-0.0010065423557534814,0.02083333395421505,336000
70,113.89998749999998,-0.029089516028761864,41.633209228515625,0.21253614127635956,0.0001703128218650818,0.02083333395421505,340800
71,132.21373749999998,-0.09117455035448074,42.02024459838867,0.2358645647764206,-0.0006232385640032589,0.0052083334885537624,345600
72,103.754275,-0.06760216504335403,32.61737060546875,0.23353241384029388,0.006238022353500128,0.0052083334885537624,350400
73,116.52693749999999,-0.08350671082735062,34.79574203491211,0.22180789709091187,0.0005139820277690887,0.0,355200
74,111.07328749999999,0.028325794264674187,37.78702163696289,0.2424827218055725,0.0008502540295012295,0.0,360000
75,121.94688749999999,-0.1204696074128151,39.2681770324707,0.24034179747104645,0.0010708844056352973,0.0052083334885537624,364800
76,126.52372499999998,0.025241345167160034,48.84808349609375,0.26419317722320557,-0.0008727610111236572,0.015625,369600
77,140.67677500000002,0.03268593177199364,40.4124870300293,0.28846850991249084,0.0034900393802672625,0.010416666977107525,374400
78,118.9984375,-0.0401078499853611,33.84232711791992,0.27683019638061523,-0.008722811937332153,0.015625,379200
79,118.92864999999998,-0.027478685602545738,44.19142150878906,0.27482858300209045,-4.510954022407532e-05,0.0,384000
80,128.9774375,0.06998008489608765,33.12159729003906,0.2503497302532196,-0.0028422202449291945,0.0,388800
81,114.648825,0.03897056356072426,32.097991943359375,0.21574373543262482,0.0015113601693883538,0.0,393600
82,129.66535,0.03981843963265419,28.9064884185791,0.23820577561855316,0.0007615958456881344,0.0,398400
83,127.4842875,-0.1331426352262497,29.083547592163086,0.26615461707115173,0.0008770066197030246,0.0,403200
84,128.8377125,0.09222421795129776,59.61574935913086,0.24014423787593842,0.002318810671567917,0.02083333395421505,408000
85,120.00028749999998,-0.044327959418296814,41.40753173828125,0.23669974505901337,0.001305328099988401,0.0,412800
86,135.3584875,0.10600566118955612,48.98386764526367,0.21813859045505524,0.0025874364655464888,0.0,417600
87,119.8954625,-0.0016569197177886963,48.51728439331055,0.22434984147548676,1.4036893844604492e-05,0.0052083334885537624,422400
88,128.0891,-0.10382106900215149,40.28355407714844,0.23904679715633392,-0.002747428836300969,0.02083333395421505,427200
89,118.7136625,0.005317745264619589,52.63490676879883,0.2537779211997986,0.0033657874446362257,0.0,432000
90,131.507525,-0.10131997615098953,32.17543029785156,0.2174561470746994,0.006412053946405649,0.0416666679084301,436800
91,116.7939375,0.06901794672012329,43.65373611450195,0.21296358108520508,0.0015487000346183777,0.02604166604578495,441600
92,128.487625,-0.07759595662355423,39.097110748291016,0.2193606048822403,-0.0008525960147380829,0.0052083334885537624,446400
93,119.3168625,-0.017541812732815742,40.74729919433594,0.22116641700267792,-0.00016431759286206216,0.0052083334885537624,451200
94,110.2254875,0.1777220368385315,48.5734977722168,0.2240542620420456,-0.0025158512871712446,0.015625,456000
95,129.4683125,-0.019613852724432945,43.80656433105469,0.19667309522628784,0.004671953618526459,0.010416666977107525,460800
96,124.14185,0.019087379798293114,43.93278884887695,0.20300211012363434,-0.002246319083496928,0.0,465600
97,115.29769999999999,-0.01660318113863468,52.58576583862305,0.19016391038894653,0.004632017109543085,0.010416666977107525,470400
98,123.39133749999999,0.021087372675538063,35.85395431518555,0.1783483773469925,-0.0008985623717308044,0.0,475200
99,112.2030625,0.09116164594888687,39.62002944946289,0.18158788979053497,-0.0012851618230342865,0.0,480000
100,135.3908625,0.052672598510980606,46.8856086730957,0.1701222062110901,0.00020417447376530617,0.0,484800
101,130.24439999999998,-0.039736565202474594,42.46649169921875,0.16338202357292175,0.00047276169061660767,0.0,489600
102,126.41147499999998,-0.03237428888678551,29.713409423828125,0.1899818778038025,0.0029447313863784075,0.0052083334885537624,494400
103,132.84763750000002,0.006177532020956278,47.192474365234375,0.20172297954559326,-0.000928568362724036,0.015625,499200
104,132.07275,-0.005251482129096985,45.46173095703125,0.1748553067445755,0.0026704929769039154,0.02083333395421505,504000
105,130.8015375,-0.07494383305311203,43.000732421875,0.1486668586730957,0.0017772006103768945,0.02083333395421505,508800
106,119.97698749999999,-0.08104575425386429,44.53416061401367,0.17621304094791412,0.0016104852547869086,0.010416666977107525,513600
107,124.69206249999999,0.00797263067215681,42.8516960144043,0.17571093142032623,-0.0005141682922840118,0.0,518400
108,124.2869125,0.014268562197685242,53.44889450073242,0.1789359599351883,-0.004343584179878235,0.015625,523200
109,132.87973749999998,0.051135752350091934,37.508575439453125,0.21987217664718628,0.0016911787679418921,0.015625,528000
110,111.0646625,0.044921521097421646,44.62490463256836,0.19969236850738525,8.0349542258773e-05,0.0,532800
111,128.2276625,0.08103074878454208,72.4863510131836,0.21346060931682587,0.006585740949958563,0.010416666977107525,537600
112,124.20948750000001,-0.06578537821769714,31.24334716796875,0.23330669105052948,0.0023163047153502703,0.0052083334885537624,542400
113,128.20995,0.07635249197483063,38.63542556762695,0.21027140319347382,-0.00043739998363889754,0.0052083334885537624,547200
114,111.0501625,0.05376444756984711,46.56071090698242,0.20516128838062286,0.002728475956246257,0.0,552000
115,131.13688749999997,0.019616084173321724,51.943973541259766,0.19799558818340302,0.00334138423204422,0.010416666977107525,556800
116,133.519825,0.09655659645795822,40.25394058227539,0.2301657348871231,0.0025092437863349915,0.010416666977107525,561600
117,122.88298749999998,-0.043331608176231384,43.70029830932617,0.2561289668083191,0.0023224118631333113,0.0052083334885537624,566400
118,124.3412125,0.026940545067191124,41.296287536621094,0.2266475111246109,0.0012116482248529792,0.0,571200
119,121.59496250000001,0.005651408340781927,44.42683410644531,0.2406831532716751,0.000600262254010886,0.0,576000
120,124.03508749999999,0.08203539252281189,49.682281494140625,0.1841898113489151,0.005969548132270575,0.0,580800
121,114.8454625,-0.031131437048316002,40.24397277832031,0.21119749546051025,-0.0018593197455629706,0.02604166604578495,585600
122,106.1953375,0.07422816008329391,46.48789596557617,0.21824359893798828,-1.0407219633634668e-05,0.0,590400
123,116.67195,-0.015256360173225403,40.11130142211914,0.2031061053276062,0.0009598471224308014,0.010416666977107525,595200
124,114.06814999999999,-0.06483367830514908,44.7741584777832,0.21340607106685638,0.001288820058107376,0.0052083334885537624,600000
125,117.2487125,-0.0032490219455212355,42.2151985168457,0.17924922704696655,0.0017156600952148438,0.010416666977107525,604800
126,125.806775,0.06042197346687317,39.10521697998047,0.15929777920246124,-0.0003039004805032164,0.0,609600
127,121.8377125,0.08376961946487427,36.097103118896484,0.1600835621356964,0.00136488804128021,0.0,614400
128,110.3188625,-0.04157556593418121,33.880924224853516,0.20148594677448273,0.000757197558414191,0.0052083334885537624,619200
129,128.47537499999999,0.0016978991916403174,49.05889892578125,0.21565240621566772,-0.005657556001096964,0.015625,624000
130,116.20702499999999,-0.05002296343445778,41.797828674316406,0.21435797214508057,0.0028891165275126696,0.0364583320915699,628800
131,123.996175,0.08218386024236679,56.8318977355957,0.192391037940979,-4.5696893380409165e-07,0.0,633600
132,126.3856125,-0.08023861795663834,43.25096130371094,0.2210371047258377,0.0041428483091294765,0.0,638400
133,127.63912499999999,0.08215188980102539,57.19980239868164,0.18694280087947845,-0.004425611346960068,0.0052083334885537624,643200
134,128.96359999999999,0.02366192452609539,58.34913635253906,0.23327958583831787,0.002648628083989024,0.015625,648000
135,116.02669999999998,-0.16126690804958344,30.11699867248535,0.2081112414598465,-0.00023445114493370056,0.0,652800
136,116.75734999999999,0.020655399188399315,54.325923919677734,0.2626870274543762,-0.004893275443464518,0.0364583320915699,657600
137,125.84575,0.0630817785859108,48.68278884887695,0.23779362440109253,-0.001442423672415316,0.02083333395421505,662400
138,118.64795,-0.0073132384568452835,49.98468017578125,0.2360781878232956,0.0010431557893753052,0.0052083334885537624,667200
139,112.57525000000001,-0.001954415114596486,55.22085189819336,0.3071885108947754,-0.001680562854744494,0.0416666679084301,672000
140,118.1069875,0.034237608313560486,51.62117385864258,0.3438379764556885,-0.0028250243049114943,0.0416666679084301,676800
141,127.97943749999999,0.06238333508372307,48.1386604309082,0.2930351793766022,0.0015798868844285607,0.0,681600
142,126.7444375,-0.11351901292800903,30.996694564819336,0.2750726044178009,0.009947997517883778,0.0416666679084301,686400
143,115.56858749999999,-0.028076261281967163,35.01749801635742,0.37322890758514404,-0.0026363059878349304,0.02604166604578495,691200
144,112.71245,-0.026276053860783577,40.08346939086914,0.3952500820159912,0.002056661294773221,0.02083333395421505,696000
145,131.732725,-0.12718723714351654,23.874099731445312,0.37977123260498047,0.004626026842743158,0.010416666977107525,700800
146,109.43082499999998,-0.020560598000884056,41.042236328125,0.334713339805603,0.0023507941514253616,0.0677083358168602,705600
147,127.55757500000001,0.051560502499341965,47.48173522949219,0.2899197041988373,-0.00016250710177700967,0.03125,710400
148,123.8489375,-0.023043980821967125,38.5993766784668,0.23549585044384003,0.0005316243623383343,0.015625,715200
149,122.357675,-0.03773288428783417,55.17942428588867,0.25573891401290894,-0.002413533627986908,0.0,720000
