update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
0,0,100,300,961,24.1844125,8.294496558565129,-0.0005394709296524525,1.781036615371704,-0.178643137216568,0.31648188829421997,3515,3515
1,0,100,300,778,32.0381875,5.910186065827798,0.010783609934151173,1.7811133861541748,-0.16732773184776306,0.2996472120285034,4998,8513
2,0,100,300,704,23.590887499999997,4.950963603680355,0.00650361180305481,1.7810255289077759,-0.17159894108772278,0.2434598058462143,3779,12292
3,0,100,300,883,26.1390375,6.235490069885101,-0.0053069107234478,1.781647801399231,-0.1834716945886612,0.29348069429397583,4091,16383
4,0,100,300,338,21.906562499999996,8.271842215038419,-0.0006614601006731391,1.7810685634613037,-0.1787683218717575,0.2623487114906311,3806,20189
5,0,100,300,499,21.448887499999998,6.870114334955963,-0.02915762923657894,1.7814478874206543,-0.20730242133140564,0.3417748808860779,3170,23359
6,0,100,300,938,54.861824999999996,11.595701269736754,-0.006612324621528387,1.7806594371795654,-0.18467827141284943,0.13139259815216064,7136,30495
7,0,100,300,649,38.9483875,7.518281312629388,-0.010675165802240372,1.7803199291229248,-0.1887071579694748,0.16199441254138947,6260,36755
8,0,100,300,392,32.102824999999996,5.899641191782442,-0.00046542900963686407,1.7794075012207031,-0.17840617895126343,0.23834367096424103,5305,42060
9,0,100,300,383,34.74572499999999,7.932706645692369,-0.009670800529420376,1.7789082527160645,-0.18756161630153656,0.22682532668113708,5224,47284
10,0,100,300,871,35.29951249999999,10.314701576473443,-0.017569921910762787,1.776932716369629,-0.19526320695877075,0.21151113510131836,5089,52373
11,0,100,300,539,52.57155,10.740772897863014,0.004346995614469051,1.7768094539642334,-0.17333395779132843,0.3424680531024933,6990,59363
12,0,100,300,803,30.246475,8.047163934623345,-0.025108203291893005,1.7765909433364868,-0.2027672976255417,0.4270719587802887,3884,63247
13,0,100,300,993,29.91305,6.657955205221093,-0.0367918536067009,1.7746223211288452,-0.21425408124923706,0.3679378628730774,3530,66777
14,0,100,300,634,37.081374999999994,10.487652482232892,-0.021358057856559753,1.7733311653137207,-0.19869117438793182,0.25737902522087097,4341,71118
15,0,100,300,707,36.33115000000001,8.047821143517936,-0.0357464998960495,1.772273063659668,-0.21297380328178406,0.39511266350746155,3800,74918
16,0,100,300,656,32.300725,11.201800150720196,-0.05584805831313133,1.7693777084350586,-0.23278583586215973,0.337077260017395,4118,79036
17,0,100,300,865,43.046350000000004,13.159952121501338,-0.04231598600745201,1.7674709558486938,-0.21906308829784393,0.3140023648738861,4919,83955
18,0,100,300,790,40.505962499999995,11.064742478047012,-0.03612707927823067,1.765605092048645,-0.21268758177757263,0.29306966066360474,5579,89534
19,0,100,300,538,47.391237499999995,10.544375768639664,-0.045562680810689926,1.763519287109375,-0.2219146192073822,0.26616767048835754,4838,94372
20,0,100,300,626,22.596937499999996,7.012880859257753,-0.0749795213341713,1.7582305669784546,-0.25080257654190063,0.38000252842903137,3262,97634
21,0,100,300,891,35.73635,11.473006803105578,-0.07582638412714005,1.7542469501495361,-0.25125107169151306,0.3953944146633148,4360,101994
22,0,100,300,900,27.130187499999998,8.552574490895417,-0.019443076103925705,1.753517746925354,-0.19479486346244812,0.17608524858951569,4851,106845
23,0,100,300,380,41.7274875,10.406338959694738,-0.05613463371992111,1.7481989860534668,-0.23095452785491943,0.3119905889034271,4556,111401
