update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
0,0,20,120,961,6.08115,2.983235823289987,0.008673793636262417,1.789885401725769,-0.009225060231983662,0.193888321518898,1400,1400
1,0,20,120,778,11.862725,4.664460922149507,-0.0006331595359370112,1.7904199361801147,-0.018537359312176704,0.1993027925491333,1997,3397
2,0,20,120,704,6.32265,2.565814865339849,-0.00016046535165514797,1.790802240371704,-0.01806848682463169,0.22876259684562683,1507,4904
3,0,20,120,883,8.6910375,4.204794769086977,4.464574158191681e-05,1.7907167673110962,-0.01786252111196518,0.13111759722232819,1633,6537
4,0,20,120,338,8.4887125,5.578572744014405,0.0009367368766106665,1.7908893823623657,-0.01697215624153614,0.30203089118003845,1518,8055
5,0,20,120,499,7.706824999999999,4.050603786960531,-0.0011870951857417822,1.7907350063323975,-0.019094444811344147,0.3174000382423401,1264,9319
6,0,20,120,938,19.9596,9.048678949679392,0.0013228051830083132,1.7905901670455933,-0.016583096235990524,0.1526615470647812,2754,12073
7,0,20,120,649,5.726737499999999,1.6654986871814499,0.0011860351078212261,1.7902710437774658,-0.016716673970222473,0.16484062373638153,2500,14573
8,0,20,120,392,8.3288875,4.005268405959303,-0.005173183046281338,1.7898976802825928,-0.02307216078042984,0.1847945600748062,2119,16692
9,0,20,120,383,7.19295,3.1462317320300373,-0.0037632309831678867,1.7897837162017822,-0.021661067381501198,0.12516392767429352,2081,18773
10,0,20,120,871,11.2282625,5.159593528076577,-0.009137311019003391,1.7896530628204346,-0.027033843100070953,0.262875497341156,2032,20805
11,0,20,120,539,13.023325,6.989748973050073,-0.005579625256359577,1.7888588905334473,-0.02346821501851082,0.12775427103042603,2793,23598
12,0,20,120,803,5.230337499999999,2.9842125731301663,-0.000709277403075248,1.7884373664855957,-0.018593650311231613,0.11437688767910004,1548,25146
13,0,20,120,993,6.5291999999999994,3.747145156468423,-0.004228876903653145,1.7880253791809082,-0.022109130397439003,0.18403515219688416,1406,26552
14,0,20,120,634,8.551775,5.035732921147705,-0.01048305258154869,1.787352204322815,-0.02835657447576523,0.2223902940750122,1732,28284
15,0,20,120,707,9.457587499999999,4.472998218265476,-0.031991470605134964,1.7867435216903687,-0.049858905375003815,0.39712345600128174,1516,29800
16,0,20,120,656,4.46085,2.535777926972395,-0.008362727239727974,1.7862811088562012,-0.026225537061691284,0.10177014023065567,1641,31441
17,0,20,120,865,11.705725,5.954655386009666,-0.020396091043949127,1.7849136590957642,-0.03824522718787193,0.2507247030735016,1964,33405
18,0,20,120,790,14.277975000000001,8.022403489852191,-0.032191794365644455,1.7843291759490967,-0.050035085529088974,0.3999730348587036,2226,35631
19,0,20,120,538,6.7288375,3.617368927898135,-0.019162416458129883,1.7831687927246094,-0.03699410334229469,0.20710524916648865,1932,37563
20,0,20,120,626,8.2458125,5.50543102256092,-0.03477025032043457,1.7818303108215332,-0.05258855223655701,0.33742639422416687,1300,38863
21,0,20,120,891,6.6463625,4.547203630606914,-0.003138768021017313,1.7791707515716553,-0.020930474624037743,0.11806369572877884,1740,40603
22,0,20,120,900,11.395937499999999,6.642807989356685,-0.003071404295042157,1.7795268297195435,-0.020866673439741135,0.16253873705863953,1937,42540
23,0,20,120,380,7.3258375,4.3257340170721434,-0.02092244289815426,1.7763864994049072,-0.03868630528450012,0.20189066231250763,1819,44359
24,0,20,120,611,13.105462500000002,6.356795697387746,-0.03254573047161102,1.7753154039382935,-0.05029888451099396,0.29336053133010864,1906,46265
25,0,20,120,399,10.016412500000001,5.722286326888357,-0.024624619632959366,1.7750083208084106,-0.04237470030784607,0.177047461271286,2105,48370
26,0,20,120,979,9.4499125,6.132319805753712,-0.04259127750992775,1.771773338317871,-0.06030900776386261,0.2549176514148712,1698,50068
27,0,20,120,865,16.6926625,9.084628047631584,-0.020737316459417343,1.7704124450683594,-0.03844144195318222,0.13328790664672852,2677,52745
28,0,20,120,876,7.385462499999999,4.3704909964790515,-0.040465082973241806,1.7666603326797485,-0.058131687343120575,0.2227650284767151,1545,54290
29,0,20,120,608,7.7459999999999996,5.42868424918146,0.012263856828212738,1.7646883726119995,-0.0053830258548259735,0.16571371257305145,1682,55972
30,0,20,120,486,7.888825,3.5732873871826385,-0.02024097554385662,1.7606874704360962,-0.037847850471735,0.1804584115743637,1584,57556
31,0,20,120,565,12.0069625,6.726649001452847,-0.05796102061867714,1.7567672729492188,-0.07552869617938995,0.4027441442012787,1432,58988
32,0,20,120,995,12.0710375,5.702894132659342,-0.05057307332754135,1.7550450563430786,-0.06812351942062378,0.26744750142097473,1911,60899
33,0,20,120,368,11.769975000000002,6.531574755769293,-0.006232583429664373,1.7536369562149048,-0.02376895397901535,0.1944364458322525,2198,63097
34,0,20,120,978,12.4092875,6.851645775503196,-0.10444849729537964,1.7490068674087524,-0.1219385638833046,0.4696178138256073,1990,65087
35,0,20,120,917,15.780412499999999,9.805526175091215,-0.07763519883155823,1.7397007942199707,-0.0950322076678276,0.31655851006507874,1529,66616
36,0,20,120,804,9.156862499999999,5.109443056739429,-0.03544662892818451,1.7429866790771484,-0.05287649482488632,0.21957933902740479,2343,68959
37,0,20,120,642,15.093587500000002,10.031205385933884,-0.10881286859512329,1.733557939529419,-0.12614844739437103,0.4652339816093445,1557,70516
38,0,20,120,732,14.5782375,8.964182723042235,-0.049651991575956345,1.7335692644119263,-0.06698768585920334,0.3254748582839966,1999,72515
39,0,20,120,764,6.6244749999999994,4.445782040051953,-0.07036228477954865,1.7276220321655273,-0.0876385048031807,0.3282248377799988,1341,73856
40,0,20,120,673,7.531725,4.40616731098657,-0.07376071810722351,1.7127368450164795,-0.09088808298110962,0.3854769468307495,1251,75107
41,0,20,120,975,17.45775,8.876580173061216,-0.06481464207172394,1.7172691822052002,-0.08198733627796173,0.26039108633995056,2082,77189
42,0,20,120,430,12.18245,7.802586877959028,-0.04899872839450836,1.7025697231292725,-0.06602442264556885,0.24859969317913055,1538,78727
43,0,20,120,957,11.842600000000001,6.387587622623993,-0.07100701332092285,1.7107744216918945,-0.08811475336551666,0.3014217019081116,1882,80609
44,0,20,120,795,10.100774999999999,6.202685513720992,0.017570465803146362,1.6944156885147095,0.0006263088434934616,0.18556620180606842,1020,81629
45,0,20,120,329,12.198675,7.871924127270318,-0.09602870792150497,1.7043052911758423,-0.11307176202535629,0.34933602809906006,1863,83492
46,0,20,120,631,12.1185875,8.536125421099435,-0.02623433992266655,1.6895062923431396,-0.04312940314412117,0.22879184782505035,1954,85446
47,0,20,120,471,11.5868125,8.569306816063412,-0.027237363159656525,1.6760598421096802,-0.04399796202778816,0.18282350897789001,2193,87639
48,0,20,120,808,17.1388625,10.566174029618887,-0.1001986488699913,1.6678272485733032,-0.11687692254781723,0.450577050447464,2160,89799
49,0,20,120,729,17.163075,11.061843069164134,-0.1327856481075287,1.6498624086380005,-0.1492842733860016,0.4867069721221924,1514,91313
50,0,20,120,780,21.651925,14.256044427352595,-0.09716818481683731,1.6647330522537231,-0.11381551623344421,0.3209816515445709,1706,93019
51,0,20,120,750,16.036737499999997,10.406112368712126,-0.000884263135958463,1.645708441734314,-0.01734134741127491,0.23590189218521118,1962,94981
52,0,20,120,375,13.051499999999999,9.505115658492823,-0.06982313096523285,1.6564940214157104,-0.08638806641101837,0.23319919407367706,1821,96802
53,0,20,120,762,17.638637499999998,11.730983648901844,0.009801548905670643,1.6513266563415527,-0.006711716763675213,0.10399950295686722,2749,99551
54,0,20,120,718,16.6101875,10.832453870338973,-0.00011594585521379486,1.6435800790786743,-0.016551746055483818,0.12991803884506226,2332,101883
55,0,20,120,457,11.11525,7.436787245168604,0.09102655947208405,1.5946050882339478,0.075080506503582,0.43766552209854126,906,102789
56,0,20,120,567,16.8261875,8.313835097449244,-0.003353316802531481,1.6321889162063599,-0.019675204530358315,0.09820053726434708,2447,105236
57,0,20,120,580,23.554875000000003,14.882326292543478,-0.1581784039735794,1.6161284446716309,-0.1743396818637848,0.4395235478878021,1521,106757
58,0,20,120,702,7.370112499999999,5.4334928857912965,0.026099998503923416,1.6215332746505737,0.00988466665148735,0.20221684873104095,2084,108841
59,0,20,120,574,18.9973375,12.524974911107634,-0.0029065345879644156,1.6023589372634888,-0.01893012411892414,0.19905690848827362,1873,110714
