update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
0,0,20,120,393,13.50245,6.856890443304003,-0.010482375510036945,1.78059720993042,-0.0282883457839489,0.19770845770835876,1776,1776
1,0,20,120,857,8.3235875,4.1954435437800806,-0.019910087808966637,1.7805050611495972,-0.037715137004852295,0.17166271805763245,1867,3643
2,0,20,120,713,6.549387500000001,4.1565708114932285,-0.0367593877017498,1.7793195247650146,-0.0545525848865509,0.2908521592617035,918,4561
3,0,20,120,798,7.998312500000001,4.278234726441726,-0.03869003802537918,1.7773246765136719,-0.05646328628063202,0.4490186274051666,1218,5779
4,0,20,120,639,6.704962499999999,3.2369379347939153,-0.05183001980185509,1.7780159711837769,-0.06961017847061157,0.39912325143814087,1508,7287
5,0,20,120,581,9.183362500000001,4.91067129927809,-0.01684115268290043,1.774387001991272,-0.03458502143621445,0.2505725920200348,1576,8863
6,0,20,120,683,9.061912499999998,4.452198823029462,-0.030365249142050743,1.7722399234771729,-0.048087649047374725,0.3077203631401062,1825,10688
7,0,20,120,679,10.0838875,5.0967645240397665,-0.0445050410926342,1.7702207565307617,-0.06220724806189537,0.31246596574783325,2257,12945
8,0,20,120,828,10.628900000000002,5.309852345425734,-0.07769168168306351,1.7658085823059082,-0.0953497663140297,0.4660301208496094,1305,14250
9,0,20,120,985,19.8973375,11.906208420093378,-0.0409378707408905,1.7668707370758057,-0.0586065798997879,0.33325517177581787,2278,16528
10,0,20,120,907,10.7145875,4.177926733252751,-0.020116174593567848,1.764574408531189,-0.03776191920042038,0.19851075112819672,1978,18506
11,0,20,120,402,7.8046250000000015,4.952994251672834,-0.023754652589559555,1.7643663883209229,-0.041398316621780396,0.22663632035255432,1809,20315
12,0,20,120,610,7.6685375,5.163588941913777,-0.021665755659341812,1.761816143989563,-0.03928391635417938,0.24507004022598267,2141,22456
13,0,20,120,996,6.650612499999999,3.434671408938961,-0.07802379876375198,1.7571088075637817,-0.09559488296508789,0.40253180265426636,1366,23822
14,0,20,120,899,16.3724875,9.043368562376987,-0.04939809814095497,1.7529574632644653,-0.06692767143249512,0.23305054008960724,2324,26146
15,0,20,120,543,13.627775,7.934486910286793,-0.019128970801830292,1.7502291202545166,-0.0366312637925148,0.12909741699695587,1902,28048
16,0,20,120,473,6.426349999999999,3.363991580525924,-0.004785413388162851,1.7539782524108887,-0.022325195372104645,0.05443958938121796,1947,29995
17,0,20,120,621,12.9932625,7.076217163787538,-0.03141670674085617,1.7415673732757568,-0.048832379281520844,0.3442557454109192,2047,32042
18,0,20,120,958,3.8244624999999997,2.00225606225801,-0.01764836348593235,1.744704246520996,-0.03509540483355522,0.17219063639640808,1008,33050
19,0,20,120,887,9.504487499999998,6.397492723901945,-0.010679308325052261,1.738589882850647,-0.028065206483006477,0.2839219570159912,1506,34556
20,0,20,120,987,11.9341125,8.471794854529708,-0.03283887729048729,1.7374041080474854,-0.05021291971206665,0.16371719539165497,1786,36342
21,0,20,120,394,13.10295,8.106208106983102,-0.0950639396905899,1.7287726402282715,-0.1123516634106636,0.4466876685619354,1341,37683
22,0,20,120,515,10.161425000000001,6.392152402718884,-0.030769236385822296,1.7341711521148682,-0.048110947012901306,0.27500802278518677,1435,39118
23,0,20,120,876,13.692599999999999,8.83745666469705,-0.018386341631412506,1.7278339862823486,-0.03566468134522438,0.12665972113609314,2235,41353
24,0,20,120,988,11.1696375,7.831919806252279,-0.029766006395220757,1.7215383052825928,-0.046981386840343475,0.2811574339866638,1361,42714
25,0,20,120,949,14.275375,9.31497013744233,-0.01376304030418396,1.7161507606506348,-0.030924547463655472,0.29354289174079895,2050,44764
26,0,20,120,804,6.545824999999999,3.286414421058551,-0.00871239323168993,1.7218924760818481,-0.02593131735920906,0.10456512123346329,1788,46552
27,0,20,120,714,11.4783375,6.536477035535815,-0.06737924367189407,1.712252140045166,-0.08450176566839218,0.29244688153266907,1778,48330
28,0,20,120,920,11.683425,7.201625266131387,-0.08963195979595184,1.7034517526626587,-0.10666647553443909,0.28970301151275635,1750,50080
29,0,20,120,977,16.654374999999998,9.468082165226825,-0.032446857541799545,1.7050503492355347,-0.04949735850095749,0.19395925104618073,2337,52417
30,0,20,120,845,10.868949999999998,7.500515438408971,-0.027324268594384193,1.7014344930648804,-0.044338613748550415,0.2156219482421875,1438,53855
31,0,20,120,779,11.6991625,6.853171832269579,-0.02076496183872223,1.6951603889465332,-0.037716567516326904,0.2200297862291336,1933,55788
32,0,20,120,310,20.0056375,11.651297707678111,-0.038917176425457,1.7002867460250854,-0.05592004209756851,0.48542913794517517,2008,57796
33,0,20,120,980,9.253062499999999,5.949228000061102,-0.027173692360520363,1.6889668703079224,-0.04406335949897766,0.1930517554283142,1546,59342
34,0,20,120,512,7.181075,5.352868657034775,-0.04368520528078079,1.689051866531372,-0.06057572364807129,0.13119739294052124,1963,61305
35,0,20,120,468,15.5501375,9.098572003387178,-0.03299654275178909,1.6808291673660278,-0.04980483651161194,0.134908527135849,1573,62878
