update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
74,0,20,120,300,9.40475,5.918521602065283,0.035301774740219116,1.6745719909667969,0.018556054681539536,0.3418315052986145,229,32714
75,0,20,120,300,12.092450000000001,8.536615341105453,-0.00570065388455987,1.677999496459961,-0.022480648010969162,0.2046794444322586,413,33127
76,0,20,120,300,5.52315,3.698687732169164,-0.04898293316364288,1.6693658828735352,-0.06567659229040146,0.2862566411495209,141,33268
77,0,20,120,300,13.04075,8.163305694937838,-0.0996914952993393,1.6635632514953613,-0.11632712930440903,0.906654417514801,262,33530
78,0,20,120,300,6.515649999999999,4.957017693043393,-0.01623113453388214,1.6996012926101685,-0.03322714567184448,0.210585355758667,436,33966
79,0,20,120,300,24.602549999999997,15.529517372304152,0.006462262477725744,1.6815948486328125,-0.010353684425354004,0.10154358297586441,785,34751
80,0,20,120,300,12.762949999999996,7.856062229276819,0.03136321157217026,1.6712020635604858,0.014651190489530563,0.32256796956062317,503,35254
81,0,20,120,300,10.8372,6.551841697206045,-0.14425599575042725,1.649672031402588,-0.16075271368026733,0.6234767436981201,231,35485
82,0,20,120,300,18.579949999999997,12.9162522581505,0.013309819623827934,1.6929937601089478,-0.0036201179027557373,0.07040651142597198,940,36425
83,0,20,120,300,11.5388,8.05046800165932,-0.04794043302536011,1.6525843143463135,-0.06446627527475357,0.34863027930259705,407,36832
84,0,20,120,300,12.373149999999999,7.939152310939598,0.0041651674546301365,1.6584123373031616,-0.012418955564498901,0.47887659072875977,475,37307
85,0,20,120,300,17.72445,11.786898659518844,-0.06280004978179932,1.6539243459701538,-0.07933929562568665,0.39686378836631775,423,37730
86,0,20,120,300,15.11215,10.644325666218146,-0.02559102326631546,1.6583867073059082,-0.042174890637397766,1.1335924863815308,300,38030
87,0,20,120,300,8.420099999999998,6.372027585867508,-0.02059604413807392,1.6686474084854126,-0.03728251904249191,0.5035645365715027,294,38324
88,0,20,120,300,11.127399999999998,7.6023765580701115,-0.025777606293559074,1.661716103553772,-0.042394764721393585,0.24717190861701965,454,38778
89,0,20,120,300,6.793849999999999,5.493898554817752,0.01928468607366085,1.6370238065719604,0.0029144492000341415,0.13611112534999847,255,39033
90,0,20,120,300,15.180699999999998,10.628420353561843,-0.02291029505431652,1.6529332399368286,-0.03943962603807449,0.3219754695892334,566,39599
91,0,20,120,300,12.192949999999998,8.132464428666815,-0.001702125184237957,1.6271083354949951,-0.01797320693731308,0.4934004843235016,317,39916
92,0,20,120,300,9.6874,7.413056585449728,-0.01461687684059143,1.6498013734817505,-0.031114889308810234,0.09270408749580383,439,40355
