update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
16,0,100,300,656,39.7299625,12.030515861944728,-0.09110884368419647,1.7503561973571777,-0.10861240327358246,0.49162817001342773,4118,79036
17,0,100,300,865,52.289,13.222677927008124,-0.024726249277591705,1.7491018772125244,-0.04221726953983307,0.27974820137023926,4919,83955
18,0,100,300,790,55.321175,11.120828788847,-0.07148034125566483,1.7467600107192993,-0.08894793689250946,0.3788689374923706,5579,89534
19,0,100,300,538,63.2575,15.463951591397514,-0.09925797581672668,1.7434680461883545,-0.11669265478849411,0.4403841197490692,4838,94372
20,0,100,300,626,26.644025,6.810223026651893,-0.09214276820421219,1.7354317903518677,-0.1094970852136612,0.40150830149650574,3262,97634
21,0,100,300,891,50.5977125,13.704343185390067,-0.10188086330890656,1.730803370475769,-0.11918889731168747,0.46567821502685547,4360,101994
22,0,100,300,900,50.715037499999994,11.493388392106912,-0.025083020329475403,1.7306450605392456,-0.04238947108387947,0.2333635538816452,4851,106845
23,0,100,300,380,49.2039875,13.162740372207892,-0.08695018291473389,1.7205369472503662,-0.10415555536746979,0.3383781313896179,4556,111401
24,0,100,300,611,48.9940625,14.247486041101817,-0.00955283921211958,1.7192292213439941,-0.026745129376649857,0.28583815693855286,4773,116174
25,0,100,300,399,75.43543749999999,16.423691974363038,-0.14687494933605194,1.716872215270996,-0.16404366493225098,0.5554109811782837,5277,121451
26,0,100,300,979,56.283575,17.05622214613075,-0.08996760100126266,1.7099194526672363,-0.1070667952299118,0.30607864260673523,4255,125706
27,0,100,300,865,77.42761250000001,19.94507802900405,-0.05737261101603508,1.7031021118164062,-0.07440362870693207,0.28360435366630554,6701,132407
28,0,100,300,876,44.74142500000001,12.861897190277105,-0.04633033648133278,1.6975016593933105,-0.06330534815788269,0.3436286747455597,4079,136486
29,0,100,300,608,54.793125,18.95453235737056,-0.09025479108095169,1.689994215965271,-0.1071547344326973,0.3839018940925598,4215,140701
30,0,100,300,486,49.837887499999994,12.868160429438259,-0.06269236654043198,1.6820688247680664,-0.0795130580663681,0.30986177921295166,3975,144676
31,0,100,300,565,51.1224625,17.527810319892495,-0.09882625192403793,1.6794605255126953,-0.11562085896730423,0.3888402283191681,3590,148266
32,0,100,300,995,63.9323375,15.48841403583909,-0.07900741696357727,1.6711159944534302,-0.09571857750415802,0.4061448276042938,4883,153149
33,0,100,300,368,76.961575,19.575360059237163,-0.13040195405483246,1.6623530387878418,-0.1470254808664322,0.5286901593208313,5618,158767
34,0,100,300,978,67.3630375,19.536812431870395,-0.13095606863498688,1.658589482307434,-0.14754197001457214,0.3902367055416107,5113,163880
35,0,100,300,917,60.8982125,16.045329755366527,-0.0008010028395801783,1.6563351154327393,-0.01736435294151306,0.44404226541519165,3834,167714
36,0,100,300,804,54.934912499999996,14.916192601079857,-0.09768934547901154,1.6418119668960571,-0.11410746723413467,0.3255581855773926,5872,173586
37,0,100,300,642,69.9885875,22.078994848188188,-0.11282236129045486,1.6298896074295044,-0.12912125885486603,0.5743818283081055,3912,177498
38,0,100,300,732,64.2691125,19.528257916250013,-0.12784363329410553,1.630765438079834,-0.14415128529071808,0.42328429222106934,5007,182505
39,0,100,300,764,40.8327125,14.805255276061892,-0.11704306304454803,1.6288857460021973,-0.13333192467689514,0.4618801772594452,3367,185872
40,0,100,300,673,41.01895,11.668793436956612,-0.1213688924908638,1.602074146270752,-0.1373896300792694,0.3585132360458374,3134,189006
41,0,100,300,975,93.62731249999999,23.016527281566653,-0.058564379811286926,1.6085714101791382,-0.07465009391307831,0.3076632022857666,5324,194330
42,0,100,300,430,59.89259999999999,20.045139707254997,-0.01286966260522604,1.586798906326294,-0.02873765304684639,0.32898756861686707,3855,198185
43,0,100,300,957,63.42627499999999,19.621324002462416,-0.13918735086917877,1.5828518867492676,-0.15501587092876434,0.4311526119709015,4719,202904
44,0,100,300,795,45.0482375,14.46574715070722,-0.20661845803260803,1.5851410627365112,-0.22246986627578735,0.6195287108421326,2556,205460
45,0,100,300,329,75.1204,21.435997418510006,-0.08632824569940567,1.562360405921936,-0.10195185244083405,0.3140665590763092,4711,210171
46,0,100,300,631,84.497825,28.085288806548803,-0.15310288965702057,1.5636831521987915,-0.16873972117900848,0.7038031816482544,4892,215063
47,0,100,300,471,82.32553750000001,23.34871646195776,-0.08948127925395966,1.5513787269592285,-0.10499506443738937,0.3940207064151764,5650,220713
48,0,100,300,808,92.2443625,25.966833767322424,-0.10837189108133316,1.5324519872665405,-0.12369640916585922,0.30682826042175293,6061,226774
49,0,100,300,729,69.08421249999999,22.551060087623796,-0.008374801836907864,1.525374412536621,-0.02362854592502117,0.3145065903663635,3793,230567
50,0,100,300,780,88.2156875,24.12600304609048,0.0013697987888008356,1.5108915567398071,-0.013739116489887238,0.15183822810649872,4684,235251
51,0,100,300,750,106.3986875,30.687199510200223,-0.19041727483272552,1.508259654045105,-0.20549987256526947,0.4797073304653168,4917,240168
52,0,100,300,375,78.53235,26.1663982331211,-0.06595706939697266,1.494611144065857,-0.08090317994356155,0.2894667685031891,4564,244732
53,0,100,300,762,89.12295,28.434701764746677,-0.08018957823514938,1.4830541610717773,-0.0950201153755188,0.21046803891658783,6979,251711
54,0,100,300,718,66.8918125,25.118738601604583,-0.041037339717149734,1.4816346168518066,-0.05585368722677231,0.2208305150270462,5726,257437
55,0,100,300,457,57.73706250000001,23.533392437241424,-0.3987758457660675,1.4992411136627197,-0.4137682616710663,0.940746545791626,2975,260412
56,0,100,300,567,90.23001249999999,26.002539429653766,-0.12351540476083755,1.4800372123718262,-0.13831578195095062,0.379260778427124,6650,267062
57,0,100,300,580,89.04088750000001,30.454350729337087,0.05428347736597061,1.4501336812973022,0.03978214040398598,0.42276015877723694,4607,271669
58,0,100,300,702,103.59317499999999,28.71939133350754,-0.10843506455421448,1.443013310432434,-0.12286520004272461,0.46147945523262024,5372,277041
59,0,100,300,574,77.540975,24.451327605924778,-0.052821431308984756,1.4216327667236328,-0.06703776121139526,0.5900856256484985,4752,281793
60,0,100,300,607,86.307575,31.211884257525398,-0.2322845458984375,1.4118343591690063,-0.24640288949012756,0.6354804635047913,4174,285967
61,0,100,300,611,77.15811249999999,27.06253273901647,-0.2693369388580322,1.4134441614151,-0.28347137570381165,0.6937344074249268,4923,290890
62,0,100,300,683,86.769975,29.01570865465986,0.0625,1.4157160520553589,0.04834283888339996,0.6215515732765198,5002,295892
63,0,100,300,969,70.81305,23.52528080741705,-0.03315356373786926,1.4165867567062378,-0.047319430857896805,0.3147105872631073,5942,301834
64,0,100,300,693,53.56075,18.61351189763393,-0.2569657564163208,1.3560973405838013,-0.2705267369747162,0.6174775958061218,3385,305219
65,0,100,300,550,107.61247499999999,34.08520194576522,-0.05683517083525658,1.3721046447753906,-0.07055621594190598,0.37818512320518494,6284,311503
66,0,100,300,336,98.10806249999999,26.486759389173375,-0.10748551785945892,1.3609353303909302,-0.12109486758708954,0.2961903512477875,7423,318926
67,0,100,300,878,73.1864625,23.47796988436309,0.10933583974838257,1.3045469522476196,0.09629037231206894,0.49270787835121155,3525,322451
68,0,100,300,584,74.1526875,28.63082308086689,-0.03313227370381355,1.3085918426513672,-0.04621819406747818,0.8805766701698303,2786,325237
69,0,100,300,966,69.6082,22.857310556209473,-0.2533712685108185,1.3311331272125244,-0.26668259501457214,0.6892995238304138,3521,328758
70,0,100,300,305,88.1903125,22.83199817831241,-0.13809548318386078,1.3448165655136108,-0.15154364705085754,0.3804223835468292,6029,334787
71,0,100,300,309,48.7502375,17.79758819067121,0.0018681416986510158,1.3194941282272339,-0.011326799169182777,0.17006534337997437,5240,340027
72,0,100,300,647,117.2890375,35.862273076480626,0.06954412162303925,1.297754168510437,0.05656658113002777,0.4379345774650574,4743,344770
73,0,100,300,364,78.759875,27.505403856683692,-0.1276167333126068,1.2883764505386353,-0.1405005007982254,0.4091584086418152,4257,349027
74,0,100,300,673,81.5092625,22.009047125910364,0.030949680134654045,1.26022207736969,0.01834746077656746,0.2232135832309723,5770,354797
75,0,100,300,891,66.64134999999999,19.667756646181296,-0.04429754987359047,1.2240233421325684,-0.05653778463602066,0.4047887325286865,3088,357885
76,0,100,300,637,89.815,25.962497514822743,-0.0124750267714262,1.254781723022461,-0.0250228438526392,0.43581461906433105,4695,362580
77,0,100,300,724,91.43588749999999,27.874158788521882,0.05012012645602226,1.2310227155685425,0.03780990093946457,0.17554129660129547,5650,368230
78,0,100,300,972,65.90484999999998,27.390599956059802,-0.0807398334145546,1.2187223434448242,-0.09292705357074738,0.39357590675354004,3173,371403
79,0,100,300,496,86.85161249999999,27.539196891826975,0.06911994516849518,1.2377418279647827,0.05674252659082413,0.43111932277679443,5687,377090
80,0,100,300,693,49.8392875,17.341221347968283,0.17132914066314697,1.2244024276733398,0.15908510982990265,0.786044180393219,3392,380482
81,0,100,300,825,74.1988125,28.454921831198206,-0.1137646734714508,1.2322973012924194,-0.12608765065670013,0.4864177107810974,3067,383549
82,0,100,300,471,57.869275,21.352490966881128,0.003196793608367443,1.1995291709899902,-0.00879849772900343,0.16003473103046417,3657,387206
83,0,100,300,334,68.85853750000001,22.83898903710762,0.04294005408883095,1.2333924770355225,0.03060612827539444,0.18412348628044128,4722,391928
84,0,100,300,564,52.745575,21.17405339093002,0.022528991103172302,1.2099770307540894,0.010429221205413342,0.6095751523971558,3061,394989
85,0,100,300,978,98.594875,33.04621530040394,-0.12147767096757889,1.2025066614151,-0.13350273668766022,0.4456823766231537,4721,399710
86,0,100,300,708,86.13103749999999,27.086913412071386,-0.05872369557619095,1.2427377700805664,-0.07115107029676437,0.2277037501335144,5223,404933
87,0,100,300,342,106.12328749999999,35.93723826492982,0.11598627269268036,1.243572473526001,0.10355054587125778,0.32872360944747925,6669,411602
88,0,100,300,988,68.932225,24.106354463517444,0.09513873606920242,1.1840925216674805,0.08329781144857407,0.6826730370521545,3259,414861
89,0,100,300,449,73.1734,22.416093297571834,0.15755856037139893,1.1938568353652954,0.14561998844146729,0.6188758611679077,4234,419095
90,0,100,300,799,79.223325,28.421342212194432,-0.0697164312005043,1.2166694402694702,-0.08188312500715256,0.3730711042881012,4589,423684
91,0,100,300,978,101.7855125,33.41190174181426,0.12241163104772568,1.2003644704818726,0.1104079857468605,0.2760421633720398,5208,428892
92,0,100,300,697,80.941175,30.316108479758526,-0.3395285904407501,1.215977668762207,-0.35168835520744324,0.6735354065895081,4104,432996
93,0,100,300,833,85.43666249999998,28.162430852306738,-0.13919082283973694,1.1932076215744019,-0.15112289786338806,0.4307366907596588,5016,438012
94,0,100,300,634,99.391775,33.337444702436535,-0.1809750199317932,1.2315561771392822,-0.193290576338768,0.6976269483566284,6405,444417
95,0,100,300,612,94.3941375,32.49217748238591,-0.12063441425561905,1.1837248802185059,-0.13247166574001312,0.2344716340303421,5396,449813
96,0,100,300,338,75.49775,29.636637839811627,-0.22248703241348267,1.2019833326339722,-0.23450686037540436,0.48683446645736694,3759,453572
97,0,100,300,804,104.83178749999999,31.429592893934,0.11409810185432434,1.1814888715744019,0.10228320956230164,0.1602548211812973,5844,459416
98,0,100,300,862,109.57388749999998,30.55548175914828,-0.08085140585899353,1.1893229484558105,-0.09274463355541229,0.3894035518169403,6101,465517
99,0,100,300,935,98.67508749999999,32.669898246738704,-0.12940727174282074,1.1521427631378174,-0.1409287005662918,0.4569324254989624,5076,470593
100,0,100,300,591,69.9755875,24.574769047144542,0.20814712345600128,1.1377736330032349,0.19676938652992249,0.5404744148254395,3207,473800
101,0,100,300,375,101.94186249999998,35.71119241942021,-0.07436677068471909,1.1761549711227417,-0.08612832427024841,0.5066496133804321,5676,479476
102,0,100,300,809,98.3301375,30.63863448665105,-0.16490568220615387,1.1558743715286255,-0.17646442353725433,0.433542937040329,5015,484491
103,0,100,300,355,111.23873749999998,33.732100066913446,0.061785101890563965,1.156652569770813,0.050218574702739716,0.2026325762271881,5656,490147
104,0,100,300,603,68.7204875,26.27735106996992,0.14833000302314758,1.1324776411056519,0.13700522482395172,0.2656720280647278,4708,494855
105,0,100,300,777,76.34253749999999,27.27561063104745,0.13390621542930603,1.1301881074905396,0.12260433286428452,0.3034696877002716,5756,500611
106,0,100,300,340,92.4776,37.5830704837863,-0.18726947903633118,1.1330636739730835,-0.19860011339187622,0.6688706278800964,5145,505756
107,0,100,300,495,74.22909999999999,28.73168444173058,0.033446792513132095,1.118531584739685,0.022261478006839752,0.11667142808437347,4647,510403
108,0,100,300,904,66.64213749999999,20.10486183390377,-0.11499864608049393,1.0635054111480713,-0.12563370168209076,0.4448547065258026,3569,513972
109,0,100,300,932,76.49678749999998,27.167139911799666,-0.060323648154735565,1.0983631610870361,-0.07130727916955948,0.7934927344322205,3747,517719
110,0,100,300,671,61.01938749999999,24.14047199381705,-0.21779915690422058,1.1224586963653564,-0.229023739695549,0.5151854157447815,3597,521316
111,0,100,300,852,83.30212499999999,27.339317839321815,-0.1291845142841339,1.0770900249481201,-0.13995541632175446,0.40297451615333557,3086,524402
112,0,100,300,999,62.519512500000005,25.295556191275253,-0.07399345189332962,1.0448417663574219,-0.08444187045097351,0.5621678233146667,2734,527136
113,0,100,300,588,78.8371875,29.00500511916531,-0.0056463670916855335,1.0928186178207397,-0.016574552282691002,0.40605053305625916,4862,531998
114,0,100,300,515,110.41103749999999,36.77438188720336,-0.1146734207868576,1.0817221403121948,-0.12549063563346863,0.40914034843444824,5281,537279
115,0,100,300,703,68.4790375,29.36683411900715,0.09214679151773453,1.0312886238098145,0.08183390647172928,0.5805554986000061,2981,540260
116,0,100,300,820,131.0156375,36.865281747847106,-0.12067422270774841,1.0763709545135498,-0.13143792748451233,0.2993272542953491,6374,546634
117,0,100,300,750,65.268125,23.457845557475455,-0.5196622014045715,1.057240605354309,-0.5302346348762512,1.6082746982574463,2746,549380
118,0,100,300,892,108.5122875,33.97255565587031,-0.18209201097488403,1.0905613899230957,-0.19299761950969696,0.5401614904403687,5088,554468
119,0,100,300,893,122.226975,34.342350004619036,-0.019798630848526955,1.070284128189087,-0.0305014718323946,0.13922660052776337,6944,561412
120,0,100,300,979,80.35423749999998,32.12108713541815,0.21252666413784027,1.0672650337219238,0.20185402035713196,0.6844617128372192,4383,565795
121,0,100,300,906,89.4476875,38.91353443786963,0.024604687467217445,1.0733356475830078,0.01387133076786995,0.26223140954971313,6380,572175
122,0,100,300,639,115.9096625,33.93744188462624,0.058879025280475616,1.0502872467041016,0.04837615415453911,0.2809205949306488,6600,578775
123,0,100,300,966,90.7778,34.308662746279325,0.089303158223629,1.0585439205169678,0.07871771603822708,0.15917858481407166,4364,583139
124,0,100,300,361,100.3558875,38.452425059275434,-0.09878066927194595,1.0059846639633179,-0.10884051769971848,0.5105956792831421,3707,586846
125,0,100,300,461,87.576525,27.63101888668502,0.0705265924334526,1.038346529006958,0.0601431280374527,0.1675398200750351,6265,593111
126,0,100,300,435,87.05767499999999,32.29306693772728,0.14807850122451782,0.9801751375198364,0.13827675580978394,0.3341691493988037,4277,597388
