update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
0,0,20,120,393,10.3251125,5.207962362465133,-0.0038275504484772682,1.7867437601089478,-0.021694988012313843,0.13748987019062042,1776,1776
1,0,20,120,857,4.270849999999999,1.4251416941868293,0.006888963282108307,1.7868341207504272,-0.01097937673330307,0.15701577067375183,1867,3643
2,0,20,120,713,2.3310000000000004,1.2483287508484835,0.010321781039237976,1.7866114377975464,-0.00754433311522007,0.32245510816574097,918,4561
3,0,20,120,798,5.4868375,2.772070267986648,-0.005611977074295282,1.7869951725006104,-0.023481927812099457,0.18004000186920166,1218,5779
4,0,20,120,639,3.565387499999999,2.236983359609294,0.001951631624251604,1.787315845489502,-0.01592152751982212,0.24992376565933228,1594,7373
5,0,20,120,581,8.4600625,4.34193212380817,-6.026059782016091e-05,1.787380576133728,-0.01793406531214714,0.2813977301120758,1576,8949
6,0,20,120,683,8.58985,4.222014990272496,-0.009095629677176476,1.7871423959732056,-0.02696705237030983,0.1588052362203598,1864,10813
7,0,20,120,679,7.3146,3.5273521597282382,-0.0023706357460469007,1.7870780229568481,-0.02024141512811184,0.12982749938964844,2257,13070
8,0,20,120,828,4.1340375,1.31386804517463,-0.004545075818896294,1.7866424322128296,-0.022411499172449112,0.09466278553009033,1305,14375
9,0,20,120,985,14.517425,7.816544558349687,-0.0164466705173254,1.786394715309143,-0.03431061655282974,0.23380017280578613,2278,16653
10,0,20,120,907,7.095337499999999,3.7837675316049264,-0.006864572875201702,1.786164402961731,-0.02472621574997902,0.245474711060524,1978,18631
11,0,20,120,402,5.42765,3.411620689404532,0.001237260876223445,1.7858526706695557,-0.016621265560388565,0.0988161712884903,1809,20440
12,0,20,120,610,5.1318874999999995,3.573768209970093,-0.003338475711643696,1.7856159210205078,-0.021194633096456528,0.20998449623584747,2194,22634
13,0,20,120,996,2.7608624999999996,1.3956769887594058,-0.03582710027694702,1.7848230600357056,-0.0536753311753273,0.4272027015686035,1366,24000
14,0,20,120,899,12.7207375,6.148789707822628,-0.007982185110449791,1.7842411994934082,-0.025824597105383873,0.1692337989807129,2324,26324
15,0,20,120,543,5.634449999999999,2.73083879166757,-0.00949931051582098,1.7839417457580566,-0.027338728308677673,0.1142139583826065,1902,28226
16,0,20,120,473,4.832799999999999,2.2416047366624654,0.010846486315131187,1.78243088722229,-0.006977822631597519,0.14008894562721252,1913,30139
17,0,20,120,621,3.922762499999999,2.8675083984285914,0.013261646963655949,1.7827666997909546,-0.004566020332276821,0.2133989781141281,1969,32108
18,0,20,120,958,4.4551,2.2064973891055,0.023696187883615494,1.7814713716506958,0.005881475284695625,0.33679062128067017,1008,33116
19,0,20,120,887,6.905187499999999,4.744679913675482,0.0004543593095149845,1.781891107559204,-0.01736455224454403,0.22357192635536194,1506,34622
20,0,20,120,987,7.8700375000000005,4.277800026158437,0.025086473673582077,1.7815247774124146,0.007271226495504379,0.2094467133283615,1786,36408
21,0,20,120,394,6.39895,3.5452802831591566,-0.02459152415394783,1.7809510231018066,-0.0424010343849659,0.3587765395641327,1341,37749
22,0,20,120,515,6.448999999999999,4.388321052201004,-0.029135238379240036,1.7808820009231567,-0.04694405943155289,0.25587397813796997,1435,39184
23,0,20,120,876,7.5567125,4.888838398870648,-0.010452059097588062,1.7816767692565918,-0.028268825262784958,0.1980137825012207,2168,41352
24,0,20,120,988,9.66715,5.669961287078065,-0.010499493218958378,1.779492974281311,-0.02829442173242569,0.24233216047286987,1361,42713
