update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
0,0,20,120,927,4.012724999999999,2.0640066628283593,0.015688177198171616,1.7821661233901978,-0.0021334830671548843,0.2088613510131836,2047,2047
1,0,20,120,873,4.6358125,3.1604157033200586,-0.0016768808709457517,1.7836815118789673,-0.019513696432113647,0.11643648892641068,2848,4895
2,0,20,120,348,1.8203874999999992,1.1985195760584242,0.006760391406714916,1.7847437858581543,-0.011087046004831791,0.10667259246110916,1857,6752
3,0,20,120,959,3.4839625,1.237488969737,0.01446831226348877,1.7825570106506348,-0.003357257694005966,0.16613376140594482,1188,7940
4,0,20,120,418,5.0488,2.3657183776986916,0.00991083960980177,1.7843859195709229,-0.007933019660413265,0.15289275348186493,2057,9997
5,0,20,120,859,5.027849999999999,2.5043103310895676,0.02080790512263775,1.7861772775650024,0.00294613279402256,0.2582426071166992,2053,12050
6,0,20,120,722,3.8159874999999994,3.4026731365667775,-0.0014001695672050118,1.7868719100952148,-0.019268887117505074,0.08181559294462204,3388,15438
7,0,20,120,852,12.074887499999999,5.9067726775772815,0.012690924108028412,1.7868049144744873,-0.005177125334739685,0.2887536585330963,2420,17858
8,0,20,120,885,6.344737499999999,2.3195308837910913,-0.00787052046507597,1.7867728471755981,-0.025738246738910675,0.2782919108867645,2247,20105
9,0,20,120,392,7.5611250000000005,2.713233216953768,-0.00715709337964654,1.7867215871810913,-0.025024307891726494,0.20684432983398438,2158,22263
10,0,20,120,894,1.1263124999999992,0.9966894031980613,-0.0015525788767263293,1.7871495485305786,-0.01942407339811325,0.11236529797315598,2614,24877
11,0,20,120,635,7.78995,3.9295412387091644,-0.01094385888427496,1.7869023084640503,-0.02881288155913353,0.13988490402698517,2584,27461
12,0,20,120,930,12.6595125,6.6265674378186175,0.003352176630869508,1.7858220338821411,-0.014506043866276741,0.2984812557697296,1745,29206
13,0,20,120,760,7.1279625,3.740805213837251,0.0034797843545675278,1.7857319116592407,-0.01437753438949585,0.18145446479320526,1486,30692
14,0,20,120,541,0.28643750000000023,0.26272908660819094,0.004144666250795126,1.7862786054611206,-0.013718118891119957,0.07910668849945068,1626,32318
15,0,20,120,781,8.6455625,4.547414578908092,-0.0013720267452299595,1.7849265336990356,-0.019221290946006775,0.1387065052986145,1907,34225
16,0,20,120,917,11.1310875,5.611466687316948,-0.03537967801094055,1.784726858139038,-0.05322694778442383,0.42642149329185486,1438,35663
17,0,20,120,897,4.083425,2.7912972807237106,-0.013957558199763298,1.783868432044983,-0.03179624304175377,0.13265608251094818,2422,38085
18,0,20,120,937,8.462875,5.068452910080344,-0.03765421360731125,1.7830795049667358,-0.05548501014709473,0.4500940442085266,1268,39353
19,0,20,120,672,4.5952625,2.34615466788219,0.004016376566141844,1.7814128398895264,-0.013797750696539879,0.22813284397125244,1298,40651
20,0,20,120,520,7.6231125,3.402513029567327,-0.012220990844070911,1.783183217048645,-0.030052822083234787,0.13968248665332794,1891,42542
21,0,20,120,495,5.4512624999999995,2.829440146960166,-0.032327644526958466,1.780371904373169,-0.05013136565685272,0.2578071057796478,1870,44412
22,0,20,120,571,9.0069625,6.1008661094874,-0.03577512130141258,1.7809325456619263,-0.053584448993206024,0.2841755449771881,1691,46103
23,0,20,120,566,10.909025,5.412438875702248,-0.007067461498081684,1.7781792879104614,-0.02484925463795662,0.29140233993530273,1923,48026
24,0,20,120,576,5.773312499999999,3.245779373350631,-0.017644597217440605,1.7777127027511597,-0.03542172163724899,0.1486436128616333,2099,50125
25,0,20,120,550,1.5741124999999996,1.105401265975349,-0.0253486018627882,1.7745792865753174,-0.04309439659118652,0.24133077263832092,1801,51926
26,0,20,120,749,4.5281375,2.860928172885676,-0.0360298827290535,1.7694863080978394,-0.0537247434258461,0.2485543191432953,1234,53160
27,0,20,120,965,7.231050000000001,4.8523266758158705,0.008704767562448978,1.7708505392074585,-0.009003737010061741,0.23928752541542053,1745,54905
28,0,20,120,783,4.2232375,3.3261942883190345,0.010218062438070774,1.767751693725586,-0.00745945330709219,0.22032171487808228,1656,56561
29,0,20,120,497,15.265162499999999,8.831935453360831,-0.02343224734067917,1.770340919494629,-0.04113565385341644,0.23119212687015533,2312,58873
30,0,20,120,781,14.547362499999998,8.065565469962369,-0.02764948643743992,1.7656137943267822,-0.04530562460422516,0.25937628746032715,2479,61352
31,0,20,120,310,11.578624999999999,5.795043064126981,-0.0024376315996050835,1.7615820169448853,-0.020053450018167496,0.23147670924663544,1617,62969
