update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
0,0,20,120,927,5.723799999999999,2.9820398462110598,0.012072967365384102,1.782158613204956,-0.005748618394136429,0.19234158098697662,2047,2047
1,0,20,120,873,7.377187500000001,4.386392046345129,0.0014448701404035091,1.7837531566619873,-0.0163926612585783,0.1231091246008873,2848,4895
2,0,20,120,348,3.4658499999999997,2.245164342964161,0.008809834718704224,1.7847983837127686,-0.009038148447871208,0.14248764514923096,1857,6752
3,0,20,120,959,5.4389375,2.199386149174197,0.009708160534501076,1.7823452949523926,-0.008115291595458984,0.1679149717092514,1188,7940
4,0,20,120,418,8.641125,3.5380470098471672,0.004868896212428808,1.7840545177459717,-0.012971648946404457,0.15604420006275177,2057,9997
5,0,20,120,859,6.186275,2.725261959428973,0.013842716813087463,1.786089539527893,-0.0040181782096624374,0.23418964445590973,2053,12050
6,0,20,120,722,8.7367125,4.776140361404156,0.0031180353835225105,1.7864408493041992,-0.01474637258797884,0.06512362509965897,3388,15438
7,0,20,120,852,13.672625,6.601940241879911,0.007840218022465706,1.7864611148834229,-0.01002439297735691,0.35219937562942505,2420,17858
8,0,20,120,885,9.111825,3.4601446402966314,-0.0031104842200875282,1.7863123416900635,-0.020973607897758484,0.2314298152923584,2247,20105
9,0,20,120,392,10.160575,4.142553899303572,-0.0028011403046548367,1.7861902713775635,-0.02066304348409176,0.26687106490135193,2158,22263
10,0,20,120,894,5.0632375,2.901161457116988,-0.0011527364840731025,1.7867414951324463,-0.01902015134692192,0.18023312091827393,2580,24843
11,0,20,120,635,11.976912500000001,5.655069591738648,-0.003498655976727605,1.786293864250183,-0.021361595019698143,0.14103882014751434,2584,27427
12,0,20,120,930,14.3350875,7.617828146259077,0.005199076142162085,1.7852141857147217,-0.012653063982725143,0.3132123351097107,1745,29172
13,0,20,120,760,6.1821874999999995,3.8010148170037033,-0.009273606352508068,1.7852939367294312,-0.027126546949148178,0.2522934377193451,1486,30658
14,0,20,120,541,3.3881749999999995,1.5503435499132345,-0.0022634058259427547,1.7855838537216187,-0.02011924423277378,0.09911725670099258,1626,32284
15,0,20,120,781,8.116562499999999,4.301947628777169,-0.021418731659650803,1.7835923433303833,-0.039254654198884964,0.2731802761554718,1907,34191
16,0,20,120,917,10.091675,5.413143553085099,-0.003800053847953677,1.7833715677261353,-0.02163376845419407,0.09344446659088135,1438,35629
17,0,20,120,897,8.805724999999999,4.061576530017445,-0.0038218542467802763,1.781811237335205,-0.02163996547460556,0.21834872663021088,2422,38051
18,0,20,120,937,10.8884875,6.234685177649052,-0.021784532815217972,1.7812782526016235,-0.039597317576408386,0.30376797914505005,1268,39319
