iteration,mean_undisc_return,policy_loss,value_loss,entropy,approx_kl,clip_frac,env_steps_cumulative
0,37.027575,-0.049362361431121826,4.2740373611450195,1.7598954439163208,0.0037229612935334444,0.0833333358168602,4800
1,47.4324125,-0.11821456998586655,3.9705588817596436,1.7207788228988647,0.009863432496786118,0.171875,9600
2,60.036325000000005,-0.11606466770172119,5.940452575683594,1.6629687547683716,0.004154335707426071,0.1770833283662796,14400
3,72.0022125,-0.04537082090973854,7.638612747192383,1.636467456817627,-0.010528907179832458,0.2864583432674408,19200
4,82.109825,-0.09969758987426758,12.47840404510498,1.5861492156982422,0.007228077854961157,0.34375,24000
5,76.260525,-0.020947126671671867,14.381461143493652,1.4766000509262085,-0.0010769758373498917,0.015625,28800
6,92.4955875,0.04323461651802063,17.925193786621094,1.3396583795547485,0.013670768588781357,0.109375,33600
7,76.6427375,0.10494676977396011,18.941200256347656,1.2959752082824707,-0.004393772687762976,0.2708333432674408,38400
8,118.55735,0.09084879606962204,22.253705978393555,1.2658257484436035,0.0011465493589639664,0.0,43200
9,105.78178750000001,-0.1118382140994072,15.240242958068848,1.1423226594924927,0.007262358907610178,0.0,48000
10,112.8978,0.03886321932077408,25.14946937561035,1.0958017110824585,-0.0034350852947682142,0.0,52800
11,84.4146375,-0.0664646252989769,26.792221069335938,1.1047807931900024,0.009190472774207592,0.0416666679084301,57600
12,111.482325,-0.0318283848464489,33.50523376464844,1.0113214254379272,0.007097352761775255,0.0,62400
13,104.82726249999999,-0.09923789650201797,19.2504825592041,0.9818592071533203,-1.5505278497585095e-05,0.0,67200
14,100.5397625,0.028267493471503258,22.204076766967773,0.8807874321937561,0.014529873616993427,0.010416666977107525,72000
15,87.98564999999999,0.07106638699769974,23.97028923034668,0.8500334620475769,-0.0033324789255857468,0.02604166604578495,76800
16,110.38505,-0.005931018386036158,29.773788452148438,0.8074507713317871,0.004624074790626764,0.0416666679084301,81600
17,91.16777499999999,-0.026861919090151787,31.848358154296875,0.827448844909668,0.004730960354208946,0.09375,86400
18,86.927525,0.21656757593154907,40.544254302978516,0.8687534332275391,-0.0016769133508205414,0.1302083283662796,91200
19,118.607975,0.019335048273205757,23.159360885620117,0.7621793746948242,-0.0028795041143894196,0.02083333395421505,96000
20,99.62752499999999,-0.07302883267402649,23.561010360717773,0.7674525380134583,0.0061638071201741695,0.0052083334885537624,100800
21,116.29849999999999,0.051323626190423965,37.7187385559082,0.7619380354881287,0.0030242539942264557,0.0,105600
22,123.03975,-0.0768137201666832,29.43367576599121,0.7417228817939758,0.002613761695101857,0.0,110400
23,115.91618749999999,-0.07697340846061707,36.5474853515625,0.6506524682044983,-0.003995899576693773,0.0,115200
24,118.70962499999999,-0.011228978633880615,35.34720230102539,0.5951823592185974,0.0006432998925447464,0.0364583320915699,120000
25,109.952125,0.017473885789513588,33.415409088134766,0.6158356070518494,-0.0017680792370811105,0.0364583320915699,124800
26,95.9557375,0.015775177627801895,38.007572174072266,0.6249589323997498,0.000178808972123079,0.0,129600
27,108.1880875,-0.06376031786203384,35.10318374633789,0.6591934561729431,0.006751697976142168,0.03125,134400
28,109.81038749999999,0.10556676238775253,30.622587203979492,0.6449256539344788,0.005472383927553892,0.02604166604578495,139200
29,119.9532375,-0.011723642237484455,36.427120208740234,0.6228597164154053,0.011358988471329212,0.015625,144000
30,95.269125,0.018698984757065773,33.63608932495117,0.6770845055580139,0.011709225364029408,0.0416666679084301,148800
31,127.44626249999999,-0.15549714863300323,24.196332931518555,0.6300187706947327,-0.0013019796460866928,0.0,153600
32,118.74257499999999,-0.0047043426893651485,34.90834045410156,0.5741028189659119,0.0028368153143674135,0.02083333395421505,158400
33,112.6798125,0.07909665256738663,41.27540588378906,0.6092337965965271,-0.001010200590826571,0.0364583320915699,163200
34,110.83557499999999,0.01912377029657364,41.763580322265625,0.5625017881393433,0.005238234996795654,0.0,168000
35,112.0815375,-0.0168917216360569,42.57391357421875,0.513458251953125,0.007616443559527397,0.010416666977107525,172800
36,94.4930875,0.014843489043414593,36.58595275878906,0.5351804494857788,0.010571152903139591,0.0416666679084301,177600
37,114.06445,-0.03849372640252113,42.85134506225586,0.4910756051540375,0.00372842769138515,0.0052083334885537624,182400
38,101.95451249999999,0.0004551537858787924,28.94756507873535,0.5485734343528748,0.002762534888461232,0.0,187200
39,112.87707499999999,-0.002987690269947052,40.822998046875,0.5798168182373047,0.004984493833035231,0.02604166604578495,192000
40,119.542475,0.1779688596725464,50.74824905395508,0.5601170063018799,0.00023389483976643533,0.03125,196800
41,109.83286249999999,0.02277856506407261,34.99117660522461,0.6290678977966309,0.005579282995313406,0.0052083334885537624,201600
42,118.8382125,-0.002486683428287506,39.78071212768555,0.6195856928825378,-0.001259729266166687,0.015625,206400
43,127.7299875,0.0296630859375,32.316959381103516,0.5869720578193665,0.00421958789229393,0.0,211200
44,104.9734,-0.08053399622440338,31.548494338989258,0.5508830547332764,-0.011294417083263397,0.0520833320915699,216000
45,121.1498125,-0.07046466320753098,29.23438835144043,0.49480006098747253,0.003919859882444143,0.010416666977107525,220800
46,78.84468749999999,0.22433535754680634,62.48722457885742,0.5468991994857788,0.010625327937304974,0.02604166604578495,225600
47,103.9352,0.034712571650743484,37.59390640258789,0.5584909319877625,0.00987632479518652,0.0,230400
48,108.1348125,-0.04091275855898857,28.66231346130371,0.5479479432106018,-0.0022110219579190016,0.0,235200
49,116.07645,0.025355100631713867,38.71601486206055,0.573122501373291,-0.00018073308456223458,0.0052083334885537624,240000
50,125.80404999999999,-0.07216854393482208,31.770355224609375,0.539808452129364,0.0029113665223121643,0.02604166604578495,244800
51,117.06099999999999,-0.05155881866812706,27.65593719482422,0.5774425268173218,0.0030644137877970934,0.010416666977107525,249600
52,127.7461625,-0.07731607556343079,27.6544189453125,0.6105165481567383,-0.003342151641845703,0.03125,254400
53,131.4194125,-0.08330798149108887,30.41841697692871,0.5510370135307312,0.002400017576292157,0.015625,259200
54,136.0351,0.04797564819455147,36.89011001586914,0.49913033843040466,-0.008642471395432949,0.0364583320915699,264000
55,122.47247499999997,-0.03602467104792595,30.5671443939209,0.5905353426933289,0.00718289241194725,0.0729166641831398,268800
56,137.563325,0.03096284717321396,47.77357482910156,0.5800495743751526,-0.004296615719795227,0.02083333395421505,273600
57,141.519725,0.016022691503167152,38.66006088256836,0.6387078762054443,0.00429424038156867,0.02083333395421505,278400
58,143.7156375,0.08486256003379822,38.408660888671875,0.589844286441803,0.0033927049953490496,0.0,283200
59,126.4350875,0.07107440382242203,41.80775833129883,0.6262515187263489,0.0013683773577213287,0.0416666679084301,288000
60,148.6533125,-0.0017093481728807092,44.06571578979492,0.5217218399047852,0.020744189620018005,0.0052083334885537624,292800
61,135.1116125,-0.08992131799459457,28.76720428466797,0.6174523830413818,0.004691550508141518,0.0052083334885537624,297600
62,143.774475,-0.018085209652781487,40.60251235961914,0.5191650986671448,0.00634808698669076,0.0,302400
63,133.26575,0.016017302870750427,36.40048599243164,0.5117676258087158,0.014258178882300854,0.1510416716337204,307200
64,118.12913749999998,-0.01384173333644867,46.971858978271484,0.5088002681732178,-0.0029651515651494265,0.02604166604578495,312000
65,113.627225,-0.02098952792584896,44.41493606567383,0.5029772520065308,-0.00037093833088874817,0.0,316800
66,98.11449999999999,0.012600193731486797,33.614681243896484,0.5609025359153748,0.008157669566571712,0.010416666977107525,321600
67,105.5525,0.030980778858065605,26.578035354614258,0.4695538282394409,-0.0010005770018324256,0.0,326400
68,109.484925,0.12630926072597504,49.96726608276367,0.5140720009803772,0.00113677978515625,0.0052083334885537624,331200
69,99.7438375,0.12459363788366318,36.193424224853516,0.5687891840934753,0.004298403859138489,0.0,336000
70,118.84575,-0.04413023591041565,32.16379928588867,0.5133705139160156,0.005725513678044081,0.0,340800
71,107.654575,0.04215443506836891,27.728469848632812,0.5375831127166748,0.00048604546464048326,0.02604166604578495,345600
72,118.1237,0.05746583640575409,24.16554069519043,0.4434761703014374,0.000545211136341095,0.03125,350400
73,120.6037125,-0.06077749654650688,36.618648529052734,0.47274836897850037,0.004521442111581564,0.0052083334885537624,355200
74,121.48695,-0.12772543728351593,31.765287399291992,0.43416011333465576,-0.004543946590274572,0.0052083334885537624,360000
75,137.1397,-0.017455562949180603,34.11794662475586,0.41309404373168945,-0.0007882993668317795,0.0,364800
76,113.87232499999999,0.05130228400230408,39.272315979003906,0.4758318364620209,-0.0032067832071334124,0.015625,369600
77,124.75497499999999,0.018518855795264244,34.441829681396484,0.4227568805217743,-0.007584078703075647,0.0,374400
78,129.5189,-0.016560593619942665,29.08612060546875,0.48084256052970886,0.005190738942474127,0.0,379200
79,136.1808,-0.00772286718711257,42.088401794433594,0.46337267756462097,-0.0008051295881159604,0.0,384000
80,137.9582625,0.03834729269146919,41.02786636352539,0.4497844874858856,0.003012852044776082,0.0,388800
81,125.1528875,-0.022834105417132378,24.632646560668945,0.4846741259098053,0.0033156287390738726,0.0,393600
82,145.73512499999998,-0.12369630485773087,35.36211013793945,0.403173565864563,0.009694983251392841,0.09375,398400
83,115.47919999999999,0.009962598793208599,33.551544189453125,0.4506937265396118,0.001162668690085411,0.0,403200
84,104.87304999999999,0.06284438818693161,49.717376708984375,0.46087801456451416,-0.0017599029233679175,0.0052083334885537624,408000
85,119.2251875,0.006586218718439341,32.270240783691406,0.49319490790367126,0.005676455330103636,0.0,412800
86,138.9109875,0.11281759291887283,55.69126510620117,0.45662808418273926,0.006062793079763651,0.015625,417600
87,122.38448749999999,0.04351939260959625,44.35452651977539,0.46280431747436523,0.0002740273775998503,0.0052083334885537624,422400
88,138.3703625,-0.024823209270834923,41.24843215942383,0.469723105430603,0.0004101762024220079,0.0677083358168602,427200
89,131.6455,-0.018854856491088867,40.33796310424805,0.39260196685791016,-0.004095130134373903,0.0052083334885537624,432000
90,130.2134875,-0.1291259229183197,26.15728759765625,0.43536612391471863,-0.0018941201269626617,0.015625,436800
91,113.1283,0.0977262631058693,42.50898361206055,0.4586470425128937,0.002288422780111432,0.0,441600
92,136.3012875,-0.09503442049026489,35.20173263549805,0.39053502678871155,-0.0010916627943515778,0.0,446400
93,117.1401875,-0.04890592768788338,33.854156494140625,0.4427244961261749,-0.005042312666773796,0.015625,451200
94,112.18381249999999,0.11092878133058548,34.53507614135742,0.4292844831943512,0.0012613534927368164,0.02604166604578495,456000
95,114.9575,0.0917482003569603,31.081968307495117,0.4573693573474884,0.002539062174037099,0.02604166604578495,460800
96,130.016325,0.009679975919425488,40.628379821777344,0.47110387682914734,0.0024145084898918867,0.03125,465600
97,118.635425,0.04192880913615227,43.97361373901367,0.48430564999580383,0.0034168779384344816,0.02604166604578495,470400
98,119.45271249999999,0.011354674585163593,49.24013137817383,0.44055333733558655,-0.0003404008748475462,0.010416666977107525,475200
99,136.7964625,0.03613496199250221,28.689931869506836,0.3991062343120575,0.0014404846588149667,0.0052083334885537624,480000
100,135.84763750000002,0.043750207871198654,36.20917892456055,0.4183473587036133,1.9162273019901477e-05,0.010416666977107525,484800
101,138.5064125,-0.026652058586478233,29.81694984436035,0.41032835841178894,0.004364680033177137,0.0,489600
102,144.0304375,-0.004900110419839621,39.958709716796875,0.4373394250869751,0.002388700842857361,0.0,494400
103,142.27833750000002,0.04300403222441673,45.714412689208984,0.3986309766769409,0.0005703748320229352,0.02604166604578495,499200
104,133.3497125,0.01741803251206875,37.47278594970703,0.44605502486228943,0.005712739657610655,0.010416666977107525,504000
105,148.1089,-0.07912640273571014,38.046295166015625,0.47735273838043213,0.004379878286272287,0.0416666679084301,508800
106,140.0673875,-0.08534935116767883,29.38913917541504,0.43232452869415283,-0.001680821180343628,0.0052083334885537624,513600
107,127.39234999999998,0.011854195035994053,39.51552963256836,0.3827376365661621,-0.0016066624084487557,0.015625,518400
108,135.84718750000002,0.12587277591228485,69.0148696899414,0.4334716498851776,0.002290173666551709,0.010416666977107525,523200
109,128.50562499999998,0.034052904695272446,45.64980697631836,0.49152660369873047,0.006168381776660681,0.0052083334885537624,528000
110,126.29591250000001,-0.0762549638748169,40.728431701660156,0.476641446352005,-0.0008236728608608246,0.0,532800
111,141.2603125,0.0904892310500145,68.27745819091797,0.42477622628211975,-0.00342876766808331,0.0052083334885537624,537600
112,143.0637375,-0.09838658571243286,33.361698150634766,0.3857296407222748,0.0032093338668346405,0.0052083334885537624,542400
113,141.80945000000003,-0.06557140499353409,39.40006637573242,0.4157159626483917,0.006213501561433077,0.02604166604578495,547200
114,129.9107,0.13577774167060852,37.61859130859375,0.4422716796398163,0.009624187834560871,0.015625,552000
115,136.9294625,0.03825807571411133,45.779048919677734,0.4119439125061035,0.005114376544952393,0.010416666977107525,556800
116,134.948275,0.043474454432725906,47.607940673828125,0.4139209985733032,0.0025899086613208055,0.0052083334885537624,561600
117,129.81818749999996,0.01441908348351717,32.73039627075195,0.4019968807697296,-0.006725671235471964,0.0052083334885537624,566400
118,127.7710875,0.007493574172258377,35.45535659790039,0.42993125319480896,0.00028339275741018355,0.010416666977107525,571200
119,136.6717125,0.09543593972921371,37.21822738647461,0.4221695363521576,0.004164198879152536,0.0052083334885537624,576000
120,140.54604999999998,0.10589280724525452,66.63702392578125,0.33467599749565125,0.0003601381031330675,0.0520833320915699,580800
121,122.14499999999998,0.005383653100579977,49.133697509765625,0.40382495522499084,-0.0030100569128990173,0.02083333395421505,585600
122,131.53685000000002,0.03612019494175911,38.06145095825195,0.43499746918678284,0.00020276568830013275,0.0,590400
123,133.4196875,0.05438495799899101,51.79536819458008,0.38243070244789124,-0.0026109281461685896,0.02604166604578495,595200
124,128.18163750000002,0.0011494122445583344,43.75612258911133,0.36773812770843506,-0.0012726684799417853,0.0052083334885537624,600000
125,125.94441250000001,0.016385376453399658,49.576412200927734,0.4134809076786041,-0.0038867213297635317,0.010416666977107525,604800
126,121.39254999999999,0.16886204481124878,53.90297317504883,0.3985711336135864,0.003240482183173299,0.0364583320915699,609600
127,126.8967375,-0.025789139792323112,29.845420837402344,0.4053512513637543,0.00285749020986259,0.02083333395421505,614400
128,122.44673750000001,0.07429332286119461,34.27280044555664,0.3959459364414215,0.00021689385175704956,0.0052083334885537624,619200
129,131.2345,-0.00909764040261507,38.82206726074219,0.45995673537254333,-0.003134075552225113,0.02604166604578495,624000
130,120.7649125,-0.009048069827258587,35.85419464111328,0.4119240343570709,0.007877596653997898,0.03125,628800
131,127.7108875,0.10810660570859909,49.036163330078125,0.3940283954143524,0.006791900843381882,0.0364583320915699,633600
132,142.90826249999998,-0.03264410421252251,36.98601150512695,0.3951498568058014,0.008311345241963863,0.02083333395421505,638400
133,147.7179,0.033505335450172424,54.2325553894043,0.3691868782043457,0.007101636379957199,0.0729166641831398,643200
