iteration,mean_undisc_return,policy_loss,value_loss,entropy,approx_kl,clip_frac,env_steps_cumulative
0,370.55945,-0.04663608595728874,807.8721313476562,1.7795209884643555,-0.0013898065080866218,0.140625,4800
1,320.99862499999995,-0.05455303564667702,602.3812866210938,1.7641578912734985,0.029127344489097595,0.1302083283662796,9600
2,381.983975,0.014057211577892303,861.392578125,1.7399402856826782,0.015256193466484547,0.140625,14400
3,385.0960875,-0.028944022953510284,971.7025756835938,1.7206792831420898,-0.0007721421425230801,0.0416666679084301,19200
4,350.8512125,-0.06834842264652252,1077.126953125,1.6592159271240234,-0.0037235862109810114,0.1875,24000
5,394.7176,0.008577327243983746,1101.92919921875,1.6120548248291016,0.023529604077339172,0.1041666641831398,28800
6,358.862625,0.08972107619047165,918.505859375,1.481452465057373,0.014157605357468128,0.3333333432674408,33600
7,425.2788875,-0.01581394113600254,1374.1451416015625,1.4729504585266113,0.019812731072306633,0.0729166641831398,38400
8,440.9584,0.04779226705431938,1247.78173828125,1.3562345504760742,0.01233911793678999,0.0364583320915699,43200
9,407.180275,0.022127991542220116,1266.3399658203125,1.3358818292617798,0.008013852871954441,0.171875,48000
10,443.5879625,-0.11079085618257523,1846.1915283203125,1.3137494325637817,-0.00252489373087883,0.0677083358168602,52800
11,414.21918750000003,-0.058162104338407516,1441.7130126953125,1.225492000579834,0.00545503431931138,0.02083333395421505,57600
12,430.06347500000004,-0.056294213980436325,1617.0367431640625,1.1468015909194946,0.02018224075436592,0.0416666679084301,62400
13,450.7230375,-0.13166287541389465,1747.3203125,1.064254879951477,0.0011393092572689056,0.0729166641831398,67200
14,453.2331125,-0.03372184559702873,1755.201171875,0.988922119140625,0.0009439538116566837,0.02083333395421505,72000
15,489.07345,0.019834816455841064,1649.47265625,1.1811473369598389,0.014641647227108479,0.1770833283662796,76800
16,393.2721125,-0.013954215683043003,1227.330078125,1.1537419557571411,0.022587290033698082,0.1041666641831398,81600
17,442.35524999999996,-0.0895405188202858,1937.8028564453125,1.0688978433609009,0.0038121112156659365,0.015625,86400
18,442.104325,0.06606976687908173,1412.8382568359375,1.155873417854309,0.004219517577439547,0.0520833320915699,91200
19,413.410475,0.1241917684674263,926.245361328125,1.191341757774353,0.01608944498002529,0.109375,96000
20,430.8622375,0.054508406668901443,1295.7142333984375,1.2007919549942017,0.013166914694011211,0.2083333283662796,100800
21,438.190875,-0.07109453529119492,2027.4144287109375,1.2332372665405273,-0.013770938850939274,0.015625,105600
22,421.32032499999997,-0.014289726503193378,1500.4356689453125,1.157981514930725,0.00789464171975851,0.0729166641831398,110400
23,464.4364875,-0.02060510776937008,1832.9493408203125,1.3268483877182007,0.02468426525592804,0.078125,115200
24,459.6606125,0.11236909031867981,1257.191162109375,1.333159327507019,0.016781330108642578,0.1822916716337204,120000
25,521.8372999999999,-0.022506723180413246,2150.052490234375,1.2362831830978394,0.021479403600096703,0.1197916641831398,124800
26,434.56545,-0.17648862302303314,2388.5029296875,1.3389562368392944,-0.010455022566020489,0.0989583358168602,129600
27,372.62115,0.044722143560647964,1192.7186279296875,1.5138168334960938,0.004361621104180813,0.046875,134400
28,395.3428375,-0.06173158809542656,1677.2672119140625,1.2821956872940063,0.005699257832020521,0.0,139200
29,407.49278749999996,-0.023737555369734764,1335.1585693359375,1.2849864959716797,0.005075703840702772,0.2135416716337204,144000
30,435.2804125,0.03907259926199913,1298.5916748046875,1.4267791509628296,0.012522670440375805,0.0520833320915699,148800
31,433.908825,-0.007677694316953421,1273.1119384765625,1.351188063621521,-0.0036052707582712173,0.0052083334885537624,153600
32,449.047875,-0.0476076602935791,1488.1087646484375,1.270948052406311,-0.0019981965888291597,0.0052083334885537624,158400
33,434.3428125,0.1802283525466919,675.4612426757812,1.5236105918884277,0.0026573147624731064,0.0885416641831398,163200
34,439.8952,0.07207372784614563,1159.0191650390625,1.3241044282913208,0.009329256601631641,0.0,168000
35,395.9127875,0.029430648311972618,943.470703125,1.2407195568084717,0.010518595576286316,0.2083333283662796,172800
36,485.6593125,0.035005342215299606,1228.2938232421875,1.2555689811706543,0.009976208209991455,0.03125,177600
37,406.18585,-0.04578928276896477,1099.0048828125,1.4337259531021118,0.0014832323649898171,0.0,182400
38,411.702375,-0.06981115788221359,1336.5130615234375,1.2989325523376465,0.015638316050171852,0.02083333395421505,187200
39,426.0115,-0.08224321156740189,1336.1920166015625,1.4026823043823242,0.008279063738882542,0.0052083334885537624,192000
40,410.520225,-0.03242732211947441,1238.59765625,1.2958518266677856,-0.0019231498008593917,0.0,196800
41,443.59123750000003,-0.05932557210326195,1358.6063232421875,1.2942856550216675,-0.0009333671187050641,0.02083333395421505,201600
42,398.76423750000004,0.035083260387182236,1040.5032958984375,1.1954667568206787,0.011070038191974163,0.1197916641831398,206400
43,444.3551625,-0.14019431173801422,1550.3773193359375,1.2600165605545044,0.008130660280585289,0.109375,211200
44,475.14815,-0.034543462097644806,1503.21826171875,1.3822760581970215,-0.0008918571402318776,0.0625,216000
45,455.6624375,-0.002856013597920537,1114.0552978515625,1.3154438734054565,0.011251702904701233,0.0364583320915699,220800
46,422.0979125,0.06889782100915909,713.5458374023438,1.4236526489257812,0.016124771907925606,0.0989583358168602,225600
47,420.0332625,0.014319594949483871,1153.6885986328125,1.1396452188491821,0.019591234624385834,0.203125,230400
48,390.7753125,0.010040017776191235,701.809326171875,1.187049150466919,0.008230245672166348,0.046875,235200
49,379.4502,0.0671343132853508,487.8547058105469,1.2634307146072388,0.007397463079541922,0.140625,240000
50,462.76192499999996,0.02057463675737381,1006.1090698242188,1.2475361824035645,-0.004822167102247477,0.015625,244800
51,419.3236375,0.11978959292173386,543.08349609375,1.2213255167007446,0.005114458035677671,0.010416666977107525,249600
52,496.19347500000003,0.025408126413822174,1188.9781494140625,1.2468725442886353,-0.005005320999771357,0.2552083432674408,254400
53,350.93765,0.09485608339309692,373.7433776855469,1.2959609031677246,0.01112996693700552,0.2239583283662796,259200
54,480.0191,0.17246697843074799,675.2252807617188,1.352640151977539,0.012499596923589706,0.15625,264000
55,438.68199999999996,-0.06371937692165375,988.1942749023438,1.2930833101272583,0.027801671996712685,0.0520833320915699,268800
56,419.283525,0.03697727993130684,694.3599243164062,1.2267028093338013,0.009549260139465332,0.010416666977107525,273600
57,439.499725,-0.10601060837507248,1140.6527099609375,1.3057587146759033,0.02879447303712368,0.078125,278400
58,378.4914,-0.03175054490566254,687.7211303710938,1.3830857276916504,0.02165284752845764,0.0625,283200
59,429.56989999999996,0.026759877800941467,829.2462768554688,1.3682832717895508,0.0320921391248703,0.1354166716337204,288000
60,392.40515,0.00848496425896883,726.6315307617188,1.2329710721969604,0.013489124365150928,0.2083333283662796,292800
61,431.8616875,0.045793335884809494,696.4794921875,1.0961979627609253,0.001307077705860138,0.1875,297600
62,425.2867625,-0.010007839649915695,916.8563842773438,1.073076844215393,0.002588701667264104,0.0885416641831398,302400
63,471.76946250000003,0.048032622784376144,825.111572265625,1.231689214706421,0.038576092571020126,0.28125,307200
64,468.24748750000003,0.07588046044111252,1042.9168701171875,1.3025859594345093,0.03491312265396118,0.0989583358168602,312000
65,364.688075,0.04915795847773552,594.3079223632812,1.3487548828125,0.021687611937522888,0.1197916641831398,316800
66,424.4396375,-0.07003095746040344,1087.3560791015625,1.3913379907608032,-0.003133725142106414,0.0,321600
67,403.8941125,0.07553625851869583,538.6721801757812,1.3490365743637085,0.01401714701205492,0.3020833432674408,326400
68,433.64435,0.07935695350170135,604.3980102539062,1.1959031820297241,0.0021299440413713455,0.203125,331200
69,444.4944125,-0.008292768150568008,783.1400756835938,1.2390868663787842,0.029082292690873146,0.1875,336000
70,496.1778625,-0.03851974382996559,1193.8192138671875,1.2624906301498413,0.020882105454802513,0.0572916679084301,340800
71,441.58186249999994,0.03254811093211174,803.6095581054688,1.240700364112854,0.01609860360622406,0.1302083283662796,345600
72,483.0651125,-0.06562010943889618,1161.0582275390625,1.2468795776367188,0.012246022932231426,0.1145833358168602,350400
73,388.8219875,-0.11022009700536728,742.49169921875,1.3416434526443481,0.019025709480047226,0.1614583283662796,355200
74,439.00372500000003,0.02653617225587368,777.9244995117188,1.366011619567871,0.012235897593200207,0.0885416641831398,360000
75,402.6913125,-0.004953836556524038,961.7068481445312,1.3291517496109009,0.04744218662381172,0.09375,364800
76,408.84626249999997,-0.03514183312654495,833.031982421875,1.3922582864761353,0.01647935062646866,0.0625,369600
77,415.5526125,0.035923294723033905,653.2388305664062,1.3744845390319824,-0.003311044769361615,0.0416666679084301,374400
78,352.019825,0.06261793524026871,710.1742553710938,1.3234689235687256,0.022703269496560097,0.1458333283662796,379200
79,412.21828750000003,-0.04183206334710121,847.2942504882812,1.30648672580719,0.0157760176807642,0.0625,384000
