alpha,beta,gamma,cell_id,is_reference,reference_name,num_seeds,mean_utility_mean,mean_utility_std,cell_utility_mean,completion_rate_mean,value_weighted_completion_rate_mean,uncapped_completion_rate_mean,cost_mean,failure_rate_mean
nan,nan,nan,reflex,True,reflex,20,123.40862,22.25783,123.40862,0.6365,0.69522,0.6365,668.5938,0.165
